variant,seed,partition,molecule_id,reference_objective,reference_bond_objective,reference_angle_objective,reference_gradient_rms,reference_projected_movement,reference_projected_objective,source_objective,source_bond_objective,source_angle_objective,source_gradient_rms,source_projected_movement,source_projected_objective,source_minus_reference_objective
B,193,dev_a,Cc1ccnc(N2CCC(C(=O)Nc3nnc(C)s3)CC2)n1,-2.7424728516708035,-3.1588985271265297,-2.3260471762150776,0.7683626400785802,0.0009999999999999966,-2.768014055738993,-2.4314381938004543,-2.9988018063421604,-1.864074581258748,1.4142418135333397,0.0010000000000000059,-2.4829934539413885,0.3110346578703491
B,193,dev_a,O=C(CN1C(=O)COc2ccc(Cl)cc21)Nc1ccc(N2CCOCC2)cc1,-2.8075326429892025,-3.429957661528575,-2.18510762444983,0.847132837062688,0.0009999999999999987,-2.842668835521491,-2.4751903274889737,-3.0374865089204506,-1.9128941460574969,1.8759469577394752,0.0009999999999999692,-2.5585774778740134,0.33234231550022875
B,193,dev_a,O=C(NNC(=O)c1cc2ccccc2cc1O)Nc1ccc(F)cc1F,-2.8115311324189163,-3.1931067453225803,-2.4299555195152527,1.4805060519490156,0.0010000000000000085,-2.862795074320891,-2.450188641351346,-2.5477584373420514,-2.352618845360641,2.7326820787388404,0.0010000000000000362,-2.550176423581853,0.3613424910675702
B,193,dev_a,CN(C)C(CNC(=O)c1cnc(Cl)c(Cl)c1)c1ccccc1,-2.8168924101819663,-3.2358226662165834,-2.3979621541473493,0.8848445436330024,0.0010000000000000096,-2.8466396320224674,-2.719935091306577,-2.9808210673099893,-2.459049115303165,1.715292238862438,0.001000000000000001,-2.780731182334906,0.09695731887538939
B,193,dev_a,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,-2.9610827452833783,-3.4487668128865634,-2.473398677680193,0.9712572910736003,0.0009999999999999723,-2.988461310847611,-2.828342882146919,-3.182921511600046,-2.473764252693792,2.004017182018093,0.0009999999999999935,-2.888830988462134,0.13273986313645914
B,193,dev_a,CCOC(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,-2.918500477980577,-3.4196352136438897,-2.4173657423172648,0.6000036010537022,0.0010000000000000104,-2.938574939988464,-2.699110406734807,-3.090992190898555,-2.3072286225710585,1.9972713834993596,0.00099999999999998,-2.7728270267309716,0.21939007124577037
B,193,dev_a,O=C(O)_C=C_c1ccc2c(c1)OCCO2,-2.2806869470282365,-3.4632549524462646,-1.0981189416102084,1.8901210363458785,0.0009999999999999827,-2.3221511474385306,-2.0359771266510314,-3.0828497912775124,-0.9891044620245505,3.5758535704061236,0.0010000000000000208,-2.1189779685528687,0.24470982037720512
B,193,dev_a,COc1ccc(-c2nc([NH2+]CCCN(C)C)c3ccccc3n2)cc1,-2.608273853420492,-3.004551846412924,-2.2119958604280603,1.169982140530451,0.0010000000000000067,-2.6616195939497285,-2.4211612331221724,-2.879130095562044,-1.9631923706823007,1.633598696686026,0.0009999999999999946,-2.4966401728736214,0.18711262029831977
B,193,dev_b,COc1ccc(NC(=O)C(F)(F)F)cc1OC,-2.632386676665689,-3.170779509371969,-2.093993843959409,2.069287381651128,0.0009999999999999844,-2.6826171690868623,-2.0389241063239183,-2.961277466488808,-1.1165707461590288,3.2858245190766713,0.0009999999999999913,-2.122132676558002,0.5934625703417709
B,193,dev_b,c1cc2c(cc1-c1csc(N[NH2+]C3=NCCCCC3)n1)OCCO2,-1.8849175644452898,-2.9929636861018545,-0.776871442788725,1.8042635026703056,0.0009999999999999942,-1.9602525689278665,-0.9260769643078997,-2.200032153479235,0.34787822486343545,2.8426320802155693,0.0010000000000000078,-1.0484794239015593,0.9588406001373901
B,193,dev_b,O=C(N_N=C_c1cccc2ccccc12)c1cc2ccccc2o1,-2.76575193412069,-3.414472890117057,-2.1170309781243235,1.2848186794716003,0.0009999999999999666,-2.808019662783101,-2.593526159440465,-3.0461729449726027,-2.1408793739083274,2.417198345027363,0.0009999999999999666,-2.6780059675868286,0.17222577468022493
B,193,dev_b,CCCCNc1nc2ccccc2n1CC(=O)Nc1c(C)cccc1CC,-2.8178274793033795,-3.27204710417818,-2.3636078544285795,0.4905751750654241,0.0009999999999999966,-2.840103055624379,-2.641420966503405,-2.969746032038486,-2.313095900968324,1.2878928389394888,0.0009999999999999957,-2.706224776586474,0.17640651279997455
B,193,dev_b,CCOC(=O)CSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c(=O)n1C1CCCCC1,-2.8568667224733586,-3.3715369253949383,-2.3421965195517793,0.4370243672275291,0.0010000000000000033,-2.881696542567523,-2.4620839135301233,-2.981355433016012,-1.9428123940442348,1.132624674597993,0.0009999999999999812,-2.532255194015426,0.39478280894323525
B,193,dev_b,CCOC(=O)C1CCCN(C(=O)c2cc(Nc3ccc(OC)cc3)nc3ccccc23)C1,-2.712988104850263,-3.257304362060639,-2.1686718476398865,0.9602101268102701,0.0009999999999999892,-2.763519187076305,-2.476083543474,-2.7538626561854334,-2.1983044307625663,1.6382231473905886,0.0010000000000000087,-2.566578684923286,0.2369045613762628
B,193,dev_b,Cc1ccc(N(C)C(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)cc1C,-2.8122188623150928,-3.210254481728142,-2.414183242902043,0.7080833892367667,0.0010000000000000189,-2.8446532256103163,-2.3913788560603617,-2.679627335354587,-2.103130376766136,1.7725174339683354,0.001000000000000003,-2.479203450212237,0.42084000625473106
B,193,dev_b,COc1ccccc1NC(=O)_C(C#N)=C_c1cc([N+](=O)[O-])ccc1N1CCCC1,-2.5790099633655394,-3.2967319507247486,-1.8612879760063303,0.9018593079509994,0.0010000000000000072,-2.617482973203305,-1.8790227450289527,-2.6650289954896667,-1.0930164945682386,1.8538333959955577,0.0009999999999999905,-1.9639095001777167,0.6999872183365867
B,193,dev_b,Cc1nn(C)cc1CN(C)C(=O)c1cc(COc2ccc(F)cc2F)on1,-2.445121233370355,-3.2427634618805077,-1.6474790048602024,1.0080848453887965,0.0010000000000000163,-2.4852462657920285,-2.6676711808561526,-3.0108427082350993,-2.324499653477206,1.3348305404359917,0.0009999999999999846,-2.7220721845664846,-0.2225499474857977
B,193,dev_b,COc1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1OC,-2.4973317303466827,-3.273451866808835,-1.7212115938845303,0.7437766110654366,0.0009999999999999879,-2.531906197093269,-2.1533032697923806,-2.9389521228277964,-1.3676544167569649,1.4731039616014991,0.001000000000000021,-2.226965813649742,0.34402846055430203
B,193,dev_b,O=C(Nc1cccc2ncccc12)c1cc(Br)ccc1Cl,-2.9049375600969602,-3.2604477932299476,-2.5494273269639733,1.840354324969933,0.001000000000000013,-2.9549881792790855,-2.6836595211786545,-3.2168377665023042,-2.1504812758550047,2.140731968833706,0.0009999999999999853,-2.743851522000009,0.22127803891830577
B,193,dev_b,O=c1c(_C=N_O)coc2ccc3ccccc3c12,-1.665624952567393,-3.17284782250991,-0.158402082624876,3.496705242821581,0.0009999999999999844,-1.7538041969360265,-1.4986909020373917,-2.8739680537588934,-0.12341375031589005,4.369384288186786,0.0009999999999999773,-1.6101235596500614,0.1669340505300012
B,193,dev_b,O=C(_C=C_c1ccccc1Cl)Nc1ccncc1,-2.9569169942975697,-3.35586129258177,-2.5579726960133695,0.8370073647071584,0.0009999999999999885,-2.9767864157124575,-2.8660108388312295,-3.1803327759387345,-2.551688901723725,1.8836634964747354,0.0010000000000000258,-2.9142694214159564,0.09090615546634018
B,193,dev_b,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,-2.8567958643883564,-3.2838704540376162,-2.4297212747390966,0.5900274164336053,0.0010000000000000143,-2.890968758707088,-2.60144741681355,-2.92123540921029,-2.28165942441681,1.2290328056763682,0.0009999999999999972,-2.676465055680854,0.25534844757480624
B,193,dev_b,CC(C)[C@@H]1C=C(C(=O)O)O[C@H](OCCCCO)C1,-2.7156140070398833,-3.257997608560146,-2.1732304055196208,0.9776063519596664,0.001000000000000002,-2.7499309665931158,-2.080685501528515,-2.5577531535655806,-1.6036178494914495,2.5337158378992855,0.0010000000000000059,-2.176456762078688,0.6349285055113683
B,193,dev_b,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)N1CCN(c2ccc(F)cc2)CC1,-2.1838250553359035,-3.2610487136878805,-1.106601396983927,1.2328800093719947,0.0010000000000000232,-2.235607616804843,-1.8507654764778874,-2.8593732716668416,-0.8421576812889329,2.1048420879445158,0.0009999999999999976,-1.9433904652797456,0.3330595788580162
B,193,dev_b,O=C(NC1CCCCC1)c1cc(-c2ccccn2)nc2ccccc12,-2.880350992956676,-3.3339882626658697,-2.4267137232474822,1.0932386971627461,0.0010000000000000002,-2.924083636579158,-2.6802210466043803,-2.984688915759137,-2.375753177449623,1.934003730901712,0.0010000000000000154,-2.76217945868119,0.20012994635229564
B,193,dev_b,Cn1cccc1Cc1nnc(SCC(=O)Nc2nc3ccccc3s2)n1CCc1ccccc1,-2.7246705376321905,-3.205472907330065,-2.2438681679343158,0.3752877670566868,0.0010000000000000007,-2.743168597297272,-2.492775542632846,-2.8524056150758814,-2.1331454701898105,1.2716517859369114,0.0009999999999999957,-2.5606329149494242,0.2318949949993443
B,193,dev_b,CN=C1SC(CC(=O)Nc2ccc(N3CCOCC3)cc2)C(=O)N1C,-2.7858698172001537,-3.3132074474442814,-2.2585321869560264,0.7211443669471227,0.0010000000000000135,-2.815545323765762,-2.4766676694246765,-2.9849916046019835,-1.96834373424737,1.6567786273401803,0.000999999999999975,-2.5485686658449542,0.30920214777547717
B,193,dev_b,N#CCOc1ccc2oc(-c3ccco3)cc(=O)c2c1,-1.6281679297550335,-3.3258816431943004,0.06954578368423325,2.4740135939571357,0.0009999999999999825,-1.6951144402616072,-1.3095498619437167,-2.8428877218708615,0.2237879979834281,3.638231861447195,0.0009999999999999874,-1.408747374217695,0.31861806781131685
B,193,dev_b,CCOC(=O)CSc1ccc2nnc(CCNS(=O)(=O)c3ccc(C)cc3)n2n1,-2.470689487626139,-3.0237048175940657,-1.9176741576582126,1.2684431030446064,0.0009999999999999916,-2.5271972365181106,-2.143568557947071,-2.563662696371709,-1.7234744195224332,2.0266056667326566,0.001000000000000011,-2.2382029369626606,0.32712092967906825
B,193,dev_b,O=C(_C=C_c1ccc(OCCCF)cc1)Nc1ccnc(-c2ccncc2)n1,-2.7683443326941513,-3.2429798992786925,-2.2937087661096105,0.7266372559442703,0.0009999999999999718,-2.7978954307958057,-2.58885604619155,-3.0395861282920276,-2.138125964091073,1.3154269560560128,0.0009999999999999838,-2.6459415808014954,0.1794882865026013
B,193,dev_b,CC(C)C(NC(=O)OCc1ccccc1)C(=O)OCC(=O)N1CCCCC1,-2.931972095820415,-3.3683667066124747,-2.4955774850283556,0.4333304585504402,0.0010000000000000163,-2.950990337170741,-2.456808719812838,-2.7848443171347017,-2.128773122490974,1.6699106838597617,0.0010000000000000154,-2.5427420587276774,0.4751633760075773
B,193,dev_b,CCCn1nc(C(=O)NCC(C)(C)N2CCOCC2)c2ccccc2c1=O,-2.73572929524422,-3.3285808432611,-2.1428777472273395,0.5391786267947668,0.0010000000000000252,-2.761455711199925,-2.5181009743683154,-3.0643927125423955,-1.9718092361942352,1.2766299187540646,0.0009999999999999874,-2.582664729955701,0.21762832087590445
B,193,dev_b,CCN1CCN(Cc2nnc(-c3ccc(C)cc3)o2)CC1,-2.9638323952289234,-3.3807702780261226,-2.546894512431724,0.6277260390746895,0.0009999999999999842,-2.986670220137812,-2.8188755565772174,-3.1760013733537082,-2.4617497398007266,1.4128330167816536,0.0009999999999999887,-2.8740118945740916,0.14495683865170594
B,193,dev_b,COc1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,-2.689006547012963,-3.263624059576931,-2.1143890344489944,1.2337747972446815,0.0009999999999999979,-2.7318244894229626,-2.6355821301838986,-3.0664187320597165,-2.2047455283080803,1.795635471521059,0.000999999999999952,-2.699493657211631,0.05342441682906429
B,193,dev_b,COc1ccc(C(=O)N_N=C_c2ccc(OC)c(COc3ccccc3)c2)cc1,-2.745998574367193,-3.3886758623361715,-2.1033212863982147,0.8450020551634423,0.0010000000000000239,-2.783892327930146,-2.5213678159063058,-3.102363626266861,-1.940372005545751,1.4648001404219815,0.0010000000000000007,-2.5898580030057157,0.22463075846088731
B,193,dev_b,O=C(CN(C(=O)Cn1nnc(-c2cccs2)n1)c1ccc2c(c1)OCCO2)NC1CCCCC1,-2.5662089073067995,-3.326198438455369,-1.8062193761582301,0.6065164242901522,0.0010000000000000159,-2.597494306415724,-2.3269378113637815,-2.971983191211058,-1.6818924315165054,1.2104947821788814,0.000999999999999993,-2.393527699699238,0.239271095943018
B,193,dev_b,O=[N+]([O-])c1ncccc1OCc1ccc(Br)cc1F,-2.859745823101503,-3.3344673508764187,-2.3850242953265877,1.422442852273792,0.00100000000000004,-2.8942310898073753,-1.9742750297150882,-3.1392722577275394,-0.8092778017026371,3.3297504987797835,0.0009999999999999816,-2.05800302705428,0.885470793386415
B,193,dev_b,Cc1ccc2cc3cc(C(=O)N4CC(C)CC(C)C4)oc3nc2c1,-2.780467218771874,-3.287590583286784,-2.273343854256964,1.231476431468164,0.0009999999999999465,-2.8303532318876963,-2.478160101373479,-2.88309108660932,-2.0732291161376377,2.0515371664949607,0.0010000000000000135,-2.5663900438880765,0.30230711739839533
B,193,dev_b,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,-2.3406168217295638,-3.466905938465459,-1.214327704993669,0.8324323752106647,0.0010000000000000057,-2.3822427501476886,-1.8795895668734586,-2.9730800425069033,-0.7860990912400139,1.6564304013240074,0.0010000000000000102,-1.9663494452381183,0.4610272548561052
B,193,dev_b,CC(C)CCN1CCN(Cc2c(F)cccc2Cl)CC1CCO,-2.9445206692672183,-3.3972883816318498,-2.491752956902587,0.6084964690826947,0.00099999999999999,-2.9711560638258083,-2.8017339236187615,-3.180360232631036,-2.4231076146064865,1.172378205170805,0.0010000000000000106,-2.85588060098297,0.14278674564845684
B,193,dev_b,CC(=O)N1N=C(c2ccco2)CC1c1ccco1,-2.70616863977788,-3.4436897476649793,-1.9686475318907806,1.0551488421811677,0.0009999999999999716,-2.7328951865815063,-2.407887716718557,-2.927304662300321,-1.888470771136793,2.6596484973183774,0.0009999999999999853,-2.482417949851048,0.29828092305932286
B,193,dev_b,CCCS(=O)(=O)N1CCCC(C(=O)NCCCOC(C)C)C1,-2.9337960621893373,-3.3744696247362804,-2.4931224996423937,0.4110745878047478,0.0010000000000000141,-2.951040219756501,-2.695782662728225,-2.9552834188130626,-2.4362819066433876,1.3866075950343921,0.0010000000000000228,-2.7621528052797686,0.23801339946111222
B,193,dev_b,O=C(_C=C_c1cccc([N+](=O)[O-])c1)Nc1cc(C(=O)O)cc(C(=O)O)c1,-2.882948402073748,-3.3363276053897017,-2.429569198757794,0.674228487803051,0.0009999999999999948,-2.9042710990371354,-2.701864588487898,-3.0656783387859243,-2.338050838189872,1.5287553442215942,0.0009999999999999645,-2.754772696462739,0.1810838135858499
B,193,dev_b,COC(=O)[C@@H](NC(=O)NCc1ccc(F)cc1)C(C)C,-2.936855310427773,-3.288339752383221,-2.585370868472325,0.4187629058985023,0.0010000000000000018,-2.949098711935828,-2.725771697058806,-2.9682395435556486,-2.4833038505619642,1.7677090372835453,0.0010000000000000356,-2.788578999008757,0.21108361336896664
B,193,dev_b,O=C(c1cc([N+](=O)[O-])[nH]n1)N1CCSCC1,-2.6312208970481645,-3.283270486588054,-1.9791713075082753,1.0872781862527556,0.0009999999999999922,-2.655811033054446,-2.515876819156758,-2.968675257113785,-2.0630783811997304,2.6054831629655633,0.0009999999999999855,-2.5777223044145803,0.11534407789140655
B,193,dev_b,COC(=O)NC(NC(=S)Nc1cccc(C)c1)C(Cl)(Cl)Cl,-2.7947952234134226,-3.1922727804724857,-2.397317666354359,0.760928597665838,0.0010000000000000067,-2.817047376178285,-2.5635724031604896,-2.835030660433874,-2.2921141458871057,2.1075504052262715,0.0009999999999999946,-2.631099457179741,0.23122282025293295
B,193,dev_b,COc1ccccc1CN(C)c1nnnn1-c1ccccc1,-2.8336912683411843,-3.2772188173389027,-2.390163719343466,0.7787983274940982,0.0009999999999999838,-2.8596649707371373,-2.743722650309623,-3.0503864085209407,-2.4370588920983054,1.5266627378123256,0.001000000000000002,-2.7976173823690518,0.08996861803156131
B,193,dev_b,C=CCN1CCN(C(=O)c2oc3ccccc3c2C)CC1,-2.723309625796253,-3.347963083405244,-2.098656168187262,1.0460304181846052,0.000999999999999998,-2.760598456256002,-2.534991787057499,-3.167633132374459,-1.902350441740539,1.9369216401021843,0.0009999999999999987,-2.6082092928485108,0.18831783873875407
B,193,dev_b,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2CC1C,-2.425262152350842,-3.265390336276405,-1.5851339684252799,0.8704936344442148,0.0010000000000000117,-2.4672304704481807,-2.208187311387416,-2.9924022283655,-1.4239723944093323,1.3572744586529921,0.0010000000000000128,-2.2771617102167547,0.21707484096342622
B,193,dev_b,COCCCN1CC23C=CC(O2)C(C(=O)OC)C3C1=O,-1.1041294481422037,-3.0130455119018933,0.804786615617486,1.9256445717130104,0.001000000000000005,-1.1730555744649767,-0.8324174085780188,-2.694068110203943,1.0292332930479053,2.5401946071159247,0.0010000000000000109,-0.9253161438096467,0.2717120395641849
B,193,dev_b,Cn1cc(C(=O)O)c(-c2ccncc2)n1,-2.678601997421826,-3.1895553505204233,-2.167648644323229,1.322765616042305,0.0010000000000000234,-2.705019361651041,-2.375960000848147,-3.080723634539341,-1.6711963671569527,2.0596388389966447,0.001000000000000027,-2.419939030435141,0.3026419965736791
B,193,dev_b,COc1cc(C2_C(=C(_O)c3ccccc3)C(=O)C(=O)N2c2ccccn2)ccc1O,-2.8146546136833837,-3.2613857399651383,-2.367923487401629,1.0002429230237408,0.0009999999999999688,-2.857861918573904,-2.625208199769597,-3.0832396836972134,-2.1671767158419812,1.552437451633311,0.0009999999999999799,-2.693331426171174,0.18944641391378658
B,193,dev_b,Cc1ccc(S(=O)(=O)CCc2nc3ccccc3[nH]2)cc1,-2.8508067375442288,-3.3644249017440635,-2.3371885733443944,0.6202353700737646,0.001,-2.8696216615458106,-2.6955068420371595,-3.207185357860565,-2.183828326213754,1.331188997648288,0.0009999999999999844,-2.7391572208959385,0.15529989550706924
B,193,dev_b,CCOc1ccc(CCNC(=O)c2cccc(NC3=NC4CS(=O)(=O)CC4S3)c2)cc1,-2.7343778287933893,-3.261754265193559,-2.2070013923932197,0.7220740653344376,0.0009999999999999894,-2.7694736693730704,-2.3618938694133838,-2.7499094829992607,-1.9738782558275068,1.623991364996331,0.0010000000000000143,-2.4470378687479926,0.37248395938000556
B,193,dev_b,COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4ccccc4C)oc3C)C2)cc1OC,-2.857639606741022,-3.370196514904006,-2.345082698578038,0.4622168065384973,0.0010000000000000163,-2.8852455387852425,-2.4748902824025993,-2.707642810055149,-2.24213775475005,1.3071997432778515,0.0010000000000000115,-2.5606094814073828,0.3827493243384228
B,193,dev_b,Cc1ccc(S(=O)(=O)C2(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,15.151457851666137,-3.0709917547116206,33.373907458043895,1.9789945022488935,0.0010000000000000143,15.077998005871414,15.815699135931652,-2.893225259808416,34.52462353167172,2.2544298417301203,0.0010000000000000306,15.729865604092035,0.6642412842655148
