split,molecule_id,sample_id,source_type,flexibility_group,rotatable_bond_count,input_to_target_aligned_RMSD,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,torsion_circular_change,max_rotatable_torsion_change,bond_validity_gain,angle_validity_gain,ring_validity_gain,clash_validity_gain,total_validity_gain,energy_drop,optimization_iterations,optimizer_status_code,convergence_status,acceptance_status,acceptance_reason,stop_reason,target_source,force_field_method,force_field_supported,small_gain_large_displacement
train,O=C(OCc1nc2ccccc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F,train::O=C(OCc1nc2ccccc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F__gen0000,cartesian_teacher_100k,high,6,0.25124552845954895,0.25124552845954895,0.23258830606937408,0.5266768932342529,0.107811339199543,0.3424760103225708,0.10349494218826294,0.09696175903081894,0.07759326696395874,0.0,0.2780499681830406,1163.0052456022652,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(OCc1nc2ccccc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F,train::O=C(OCc1nc2ccccc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccccc1F__gen0001,cartesian_teacher_100k,high,6,0.24674886465072632,0.24674886465072632,0.23688949644565582,0.4017334580421448,0.21638445556163788,0.43886110186576843,0.09352672845125198,0.0868259072303772,0.09257366508245468,0.0,0.27292630076408386,866.5879065441098,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)N1CCN(CCC(=O)Nc2ccc(OC)cc2)CC1,train::CCOC(=O)N1CCN(CCC(=O)Nc2ccc(OC)cc2)CC1__gen0000,cartesian_teacher_100k,high,11,0.3017933666706085,0.3017933666706085,0.2830840051174164,0.4222371280193329,0.09114644676446915,0.24982953071594238,0.21033479273319244,0.10859391838312149,0.18704967200756073,0.0,0.5059783831238747,2277.993192188289,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)N1CCN(CCC(=O)Nc2ccc(OC)cc2)CC1,train::CCOC(=O)N1CCN(CCC(=O)Nc2ccc(OC)cc2)CC1__gen0001,cartesian_teacher_100k,high,11,0.2908615171909332,0.2908615171909332,0.27342283725738525,0.4170408248901367,0.0886402428150177,0.2921527922153473,0.20046348869800568,0.10742571204900742,0.22513359785079956,0.0,0.5330227985978127,2178.468202335788,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)C1=C(CSCc2ccco2)NC(=O)NC1c1cc(C)ccc1C,train::CCOC(=O)C1=C(CSCc2ccco2)NC(=O)NC1c1cc(C)ccc1C__gen0000,cartesian_teacher_100k,high,11,0.26605841517448425,0.26605841517448425,0.23831254243850708,0.4368647038936615,0.13517536222934723,0.30761095881462097,0.15938760340213776,0.08727005124092102,0.11852968484163284,0.0,0.3651873394846916,2174.046684406317,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)C1=C(CSCc2ccco2)NC(=O)NC1c1cc(C)ccc1C,train::CCOC(=O)C1=C(CSCc2ccco2)NC(=O)NC1c1cc(C)ccc1C__gen0001,cartesian_teacher_100k,high,11,0.256742388010025,0.256742388010025,0.2282748818397522,0.4268414378166199,0.11089520901441574,0.2992274761199951,0.14832907915115356,0.0823637843132019,0.084840327501297,0.0,0.31553319096565247,1552.1191835813079,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NCCc1ccccc1,train::O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NCCc1ccccc1__gen0000,cartesian_teacher_100k,high,9,0.26135900616645813,0.26135900616645813,0.24491465091705322,0.4083108901977539,0.1345420479774475,0.34595274925231934,0.13924609124660492,0.10128806531429291,0.15266014635562897,0.0,0.3931943029165268,1343.3528330558313,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NCCc1ccccc1,train::O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)NCCc1ccccc1__gen0001,cartesian_teacher_100k,high,9,0.2686063051223755,0.2686063051223755,0.2522723078727722,0.43258243799209595,0.17100517451763153,0.37808918952941895,0.13023297488689423,0.09853585064411163,0.13840726017951965,0.0,0.3671760857105255,1110.4478760401696,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1c(C)cc(S(=O)(=O)N2CCCC2)c(C)c1C,train::COc1c(C)cc(S(=O)(=O)N2CCCC2)c(C)c1C__gen0000,cartesian_teacher_100k,high,7,0.288581907749176,0.288581907749176,0.25459933280944824,0.42612597346305847,0.06700845807790756,0.15506207942962646,0.1959417462348938,0.06885085254907608,0.12631641328334808,0.0,0.39110901206731796,1726.0080716692348,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1c(C)cc(S(=O)(=O)N2CCCC2)c(C)c1C,train::COc1c(C)cc(S(=O)(=O)N2CCCC2)c(C)c1C__gen0001,cartesian_teacher_100k,high,7,0.2887032628059387,0.2887032628059387,0.25369027256965637,0.424465149641037,0.047962550073862076,0.07081996649503708,0.1922830194234848,0.08102386444807053,0.14287635684013367,0.0,0.416183240711689,1947.124983210914,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CC3)cc2)cc1,train::Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CC3)cc2)cc1__gen0000,cartesian_teacher_100k,high,8,0.25618261098861694,0.25618261098861694,0.23932994902133942,0.4433120787143707,0.14700905978679657,0.27684804797172546,0.14298982918262482,0.11832763254642487,0.18463370203971863,0.0,0.4459511637687683,1362.3070746681135,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CC3)cc2)cc1,train::Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CC3)cc2)cc1__gen0001,cartesian_teacher_100k,high,8,0.2709185481071472,0.2709185481071472,0.25271037220954895,0.4713095724582672,0.10634377598762512,0.297648549079895,0.14542832970619202,0.1253938376903534,0.14814512431621552,0.0,0.4189672917127609,1547.3914895008074,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,train::CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC__gen0000,cartesian_teacher_100k,high,10,0.26738598942756653,0.26738598942756653,0.23876073956489563,0.4245782792568207,0.09325505793094635,0.19173647463321686,0.1706007719039917,0.10011127591133118,0.13196955621242523,4.013576472061686e-05,0.4027217397924687,1747.0643056899023,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,train::CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC__gen0001,cartesian_teacher_100k,high,10,0.2857595384120941,0.2857595384120941,0.2560937702655792,0.43115293979644775,0.14435629546642303,0.35689207911491394,0.18438391387462616,0.11068707704544067,0.1220022439956665,0.0,0.41707323491573334,2027.8283111472456,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(C)c(N2CCN(C(=O)c3ccc(CS(=O)Cc4ccc(Cl)cc4)o3)CC2)c1,train::Cc1ccc(C)c(N2CCN(C(=O)c3ccc(CS(=O)Cc4ccc(Cl)cc4)o3)CC2)c1__gen0000,cartesian_teacher_100k,high,9,0.25500521063804626,0.25500521063804626,0.231760635972023,0.41450855135917664,0.09561336040496826,0.24075692892074585,0.1413956582546234,0.08224064856767654,0.10118614882230759,0.0,0.32482245564460754,1290.6882690215496,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(C)c(N2CCN(C(=O)c3ccc(CS(=O)Cc4ccc(Cl)cc4)o3)CC2)c1,train::Cc1ccc(C)c(N2CCN(C(=O)c3ccc(CS(=O)Cc4ccc(Cl)cc4)o3)CC2)c1__gen0001,cartesian_teacher_100k,high,9,0.26334148645401,0.26334148645401,0.23697489500045776,0.4389316737651825,0.07507216185331345,0.11726737022399902,0.14229533076286316,0.08112088590860367,0.10040522366762161,0.0,0.32382144033908844,1413.9331310763184,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)cc1,train::CCOC(=O)c1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)cc1__gen0000,cartesian_teacher_100k,high,14,0.30471986532211304,0.30471986532211304,0.291233092546463,0.4373958706855774,0.12603981792926788,0.37015172839164734,0.1959378570318222,0.13913728296756744,0.23726743459701538,0.0,0.572342574596405,2965.234447802366,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)cc1,train::CCOC(=O)c1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)cc1__gen0001,cartesian_teacher_100k,high,14,0.28155216574668884,0.28155216574668884,0.2665402591228485,0.4223273694515228,0.12057989835739136,0.2412169724702835,0.16904212534427643,0.11574012041091919,0.14337477087974548,0.0,0.4281570166349411,2079.906162939986,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(Cn1cnc([N+](=O)[O-])c1)Nc1ccccc1C(F)(F)F,train::O=C(Cn1cnc([N+](=O)[O-])c1)Nc1ccccc1C(F)(F)F__gen0000,cartesian_teacher_100k,high,6,0.2785636782646179,0.2785636782646179,0.25470516085624695,0.4524618685245514,0.128427192568779,0.25675833225250244,0.15214940905570984,0.11259002238512039,0.14457525312900543,0.0,0.40931468456983566,1118.3608127534155,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(Cn1cnc([N+](=O)[O-])c1)Nc1ccccc1C(F)(F)F,train::O=C(Cn1cnc([N+](=O)[O-])c1)Nc1ccccc1C(F)(F)F__gen0001,cartesian_teacher_100k,high,6,0.2735539972782135,0.2735539972782135,0.25303134322166443,0.42009004950523376,0.02778117172420025,0.05073821544647217,0.14603069424629211,0.11671619862318039,0.13506697118282318,0.0,0.3978138640522957,1046.34331793317,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cs2)c1,train::O=C(O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cs2)c1__gen0000,cartesian_teacher_100k,high,7,0.2724204361438751,0.2724204361438751,0.25599581003189087,0.3995898962020874,0.041538458317518234,0.1157069206237793,0.14588966965675354,0.10604924708604813,0.14913403987884521,0.0,0.4010729566216469,1100.3239025665835,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cs2)c1,train::O=C(O)c1cccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cs2)c1__gen0001,cartesian_teacher_100k,high,7,0.24648933112621307,0.24648933112621307,0.22061964869499207,0.4860024154186249,0.035277437418699265,0.13936734199523926,0.12742485105991364,0.11913172155618668,0.14096204936504364,0.0,0.38751862198114395,1302.9639495314693,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCNc1nc(NC(C)C)nc(NS(=O)(=O)c2ccc(C)cc2)n1,train::CCNc1nc(NC(C)C)nc(NS(=O)(=O)c2ccc(C)cc2)n1__gen0000,cartesian_teacher_100k,high,11,0.25766223669052124,0.25766223669052124,0.22428862750530243,0.43713217973709106,0.12427733093500137,0.2661038637161255,0.15597978234291077,0.08553910255432129,0.030394503846764565,0.0,0.2719133887439966,1641.4108768722222,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCNc1nc(NC(C)C)nc(NS(=O)(=O)c2ccc(C)cc2)n1,train::CCNc1nc(NC(C)C)nc(NS(=O)(=O)c2ccc(C)cc2)n1__gen0001,cartesian_teacher_100k,high,11,0.25744158029556274,0.25744158029556274,0.2204209566116333,0.43715837597846985,0.13768568634986877,0.2740800380706787,0.15055444836616516,0.06896854937076569,0.026692649349570274,0.0,0.24621564708650112,1537.2573841206581,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cn1c(NCc2ccco2)nc2ccccc21,train::Cn1c(NCc2ccco2)nc2ccccc21__gen0000,cartesian_teacher_100k,medium,4,0.21358470618724823,0.21358470618724823,0.18636660277843475,0.40176621079444885,0.17241743206977844,0.25458359718322754,0.1052590161561966,0.06128901243209839,0.06899489462375641,0.0,0.2355429232120514,609.0276674693845,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cn1c(NCc2ccco2)nc2ccccc21,train::Cn1c(NCc2ccco2)nc2ccccc21__gen0001,cartesian_teacher_100k,medium,4,0.22871753573417664,0.22871753573417664,0.20199227333068848,0.4112989604473114,0.2428319752216339,0.3708670139312744,0.1059141457080841,0.05877717584371567,0.0697953850030899,0.0,0.23448670655488968,720.722252795868,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cc(C(F)F)n2ncc(C(=O)N3CCC(C(N)=O)CC3)c2n1,train::Cc1cc(C(F)F)n2ncc(C(=O)N3CCC(C(N)=O)CC3)c2n1__gen0000,cartesian_teacher_100k,high,6,0.27726104855537415,0.27726104855537415,0.24304530024528503,0.4305376708507538,0.06045566499233246,0.16369247436523438,0.15343846380710602,0.11597642302513123,0.09607192873954773,0.0,0.365486815571785,1429.4508760749143,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1cc(C(F)F)n2ncc(C(=O)N3CCC(C(N)=O)CC3)c2n1,train::Cc1cc(C(F)F)n2ncc(C(=O)N3CCC(C(N)=O)CC3)c2n1__gen0001,cartesian_teacher_100k,high,6,0.26233962178230286,0.26233962178230286,0.2275397777557373,0.4401652216911316,0.037545058876276016,0.08252269774675369,0.1610807329416275,0.09569405019283295,0.08528689295053482,0.0,0.34206167608499527,1537.2096200229566,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(Cc2nc3ccc(C(=O)N4CCCC4)cc3o2)cc1,train::COc1ccc(Cc2nc3ccc(C(=O)N4CCCC4)cc3o2)cc1__gen0000,cartesian_teacher_100k,high,6,0.2648545801639557,0.2648545801639557,0.23621881008148193,0.42101743817329407,0.06923418492078781,0.1250598430633545,0.13788296282291412,0.1023574024438858,0.1214422956109047,0.0,0.3616826608777046,1243.6688072711622,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COc1ccc(Cc2nc3ccc(C(=O)N4CCCC4)cc3o2)cc1,train::COc1ccc(Cc2nc3ccc(C(=O)N4CCCC4)cc3o2)cc1__gen0001,cartesian_teacher_100k,high,6,0.2620752453804016,0.2620752453804016,0.23205852508544922,0.42478859424591064,0.08005190640687943,0.23201309144496918,0.14285670220851898,0.09626077115535736,0.13520173728466034,0.0,0.3743192106485367,1262.5266289392125,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(C)c1cccc(N=C2C=C(N3CCOCC3)CC(C)(C)C2)c1,train::CN(C)c1cccc(N=C2C=C(N3CCOCC3)CC(C)(C)C2)c1__gen0000,cartesian_teacher_100k,high,7,0.27894532680511475,0.27894532680511475,0.25746455788612366,0.4112316966056824,0.10304703563451767,0.19780874252319336,0.16020601987838745,0.12181639671325684,0.13457059860229492,0.0,0.4165930151939392,1509.2579590377932,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(C)c1cccc(N=C2C=C(N3CCOCC3)CC(C)(C)C2)c1,train::CN(C)c1cccc(N=C2C=C(N3CCOCC3)CC(C)(C)C2)c1__gen0001,cartesian_teacher_100k,high,7,0.34613069891929626,0.34613069891929626,0.3226192891597748,0.5362992286682129,0.10227413475513458,0.24138258397579193,0.19494543969631195,0.13664430379867554,0.19647857546806335,0.0,0.5280683189630508,1458.4344435871596,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)s1,train::Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)s1__gen0000,cartesian_teacher_100k,medium,3,0.26082977652549744,0.26082977652549744,0.23699095845222473,0.4026898741722107,0.056512366980314255,0.11134696751832962,0.13890279829502106,0.0893179178237915,0.11368200182914734,0.0,0.3419027179479599,1017.893748540409,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)s1,train::Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)s1__gen0001,cartesian_teacher_100k,medium,3,0.25790154933929443,0.25790154933929443,0.23162373900413513,0.41454777121543884,0.1628357172012329,0.36019641160964966,0.14162005484104156,0.08738835155963898,0.11764444410800934,0.0,0.3466528505086899,1006.5493359336975,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCCc1cc(=O)n2[nH]c(-c3ccco3)nc2n1,train::CCCc1cc(=O)n2[nH]c(-c3ccco3)nc2n1__gen0000,cartesian_teacher_100k,medium,4,0.22406019270420074,0.22406019270420074,0.1838018149137497,0.4311932325363159,0.10064368695020676,0.21645379066467285,0.12372157722711563,0.07905754446983337,0.06915109604597092,0.0,0.2719302177429199,828.9551860601742,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCCc1cc(=O)n2[nH]c(-c3ccco3)nc2n1,train::CCCc1cc(=O)n2[nH]c(-c3ccco3)nc2n1__gen0001,cartesian_teacher_100k,medium,4,0.2394057810306549,0.2394057810306549,0.19613216817378998,0.42132246494293213,0.1049271821975708,0.2678879499435425,0.13707175850868225,0.09770072996616364,0.08692308515310287,0.0,0.32169557362794876,996.9964291175384,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)c1cc(OC)nc2c1c(=O)n(C)c(=O)n2C,train::COC(=O)c1cc(OC)nc2c1c(=O)n(C)c(=O)n2C__gen0000,cartesian_teacher_100k,high,7,0.25486668944358826,0.25486668944358826,0.20274858176708221,0.41363078355789185,0.046492211520671844,0.1326913833618164,0.16868388652801514,0.057523567229509354,0.020392872393131256,0.0,0.24660032615065575,1609.6356295412866,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)c1cc(OC)nc2c1c(=O)n(C)c(=O)n2C,train::COC(=O)c1cc(OC)nc2c1c(=O)n(C)c(=O)n2C__gen0001,cartesian_teacher_100k,high,7,0.24355758726596832,0.24355758726596832,0.19010058045387268,0.3977973461151123,0.032946210354566574,0.09963405132293701,0.16213347017765045,0.04859968647360802,0.01665618270635605,0.0,0.22738933935761452,1453.8926508898119,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(CC(=O)NCCCN1CCOCC1)S(=O)(=O)c1ccc(Br)cc1,train::CN(CC(=O)NCCCN1CCOCC1)S(=O)(=O)c1ccc(Br)cc1__gen0000,cartesian_teacher_100k,high,10,0.27608466148376465,0.27608466148376465,0.25310564041137695,0.39542245864868164,0.09992430359125137,0.2389085292816162,0.1657191812992096,0.12364433705806732,0.11727902293205261,0.0,0.40664254128932953,1701.928547967516,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CN(CC(=O)NCCCN1CCOCC1)S(=O)(=O)c1ccc(Br)cc1,train::CN(CC(=O)NCCCN1CCOCC1)S(=O)(=O)c1ccc(Br)cc1__gen0001,cartesian_teacher_100k,high,10,0.2697456479072571,0.2697456479072571,0.24537308514118195,0.4152287244796753,0.08469631522893906,0.2216472625732422,0.16293717920780182,0.1006518229842186,0.12174730747938156,0.0,0.385336309671402,1495.0261283185414,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1,train::CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1__gen0000,cartesian_teacher_100k,high,7,0.20600850880146027,0.20600850880146027,0.15393400192260742,0.40509921312332153,0.05372694134712219,0.11207830905914307,0.1126607358455658,0.08399803191423416,0.035021066665649414,0.0,0.23167983442544937,963.7016289333767,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1,train::CCOC(=O)c1csc(NC(=O)c2cc3ccccc3o2)n1__gen0001,cartesian_teacher_100k,high,7,0.21301573514938354,0.21301573514938354,0.1591714769601822,0.46540337800979614,0.05491122230887413,0.17295265197753906,0.11007028073072433,0.08038513362407684,0.03159865364432335,0.0,0.22205406799912453,898.306692990424,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1,train::COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1__gen0000,cartesian_teacher_100k,high,8,0.2708367705345154,0.2708367705345154,0.23165777325630188,0.5070245265960693,0.06386589258909225,0.21893203258514404,0.1694154590368271,0.07932662218809128,0.08416687697172165,8.380689541809261e-05,0.3329927650920581,1606.686416748124,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1,train::COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1__gen0001,cartesian_teacher_100k,high,8,0.2567884027957916,0.2567884027957916,0.2265022099018097,0.4848884344100952,0.1569845825433731,0.5907237529754639,0.15289689600467682,0.07752162218093872,0.08408135920763016,7.446338713634759e-05,0.31457434078038204,1611.871140834866,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCCCOC(=O)Nc1ccc(C(=O)OCCC)cc1,train::CCCCOC(=O)Nc1ccc(C(=O)OCCC)cc1__gen0000,cartesian_teacher_100k,high,12,0.2998715937137604,0.2998715937137604,0.27998286485671997,0.410940557718277,0.1024928018450737,0.2692418396472931,0.2280428558588028,0.15281739830970764,0.16336090862751007,0.0,0.5442211627960205,2121.292438884262,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,CCCCOC(=O)Nc1ccc(C(=O)OCCC)cc1,train::CCCCOC(=O)Nc1ccc(C(=O)OCCC)cc1__gen0001,cartesian_teacher_100k,high,12,0.30371811985969543,0.30371811985969543,0.28477388620376587,0.40787360072135925,0.09053310006856918,0.3460923135280609,0.22302906215190887,0.16582168638706207,0.20357723534107208,0.0,0.592427983880043,2175.1944184963386,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(Cc1ccccc1)Nc1c2c(nn1-c1cccc(Cl)c1)CS(=O)(=O)C2,train::O=C(Cc1ccccc1)Nc1c2c(nn1-c1cccc(Cl)c1)CS(=O)(=O)C2__gen0000,cartesian_teacher_100k,medium,5,0.2659020721912384,0.2659020721912384,0.24764162302017212,0.4600078761577606,0.05889742448925972,0.10218214988708496,0.118504099547863,0.09478280693292618,0.10545485466718674,0.0,0.3187417611479759,843.2011533311609,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(Cc1ccccc1)Nc1c2c(nn1-c1cccc(Cl)c1)CS(=O)(=O)C2,train::O=C(Cc1ccccc1)Nc1c2c(nn1-c1cccc(Cl)c1)CS(=O)(=O)C2__gen0001,cartesian_teacher_100k,medium,5,0.259611576795578,0.259611576795578,0.2369743436574936,0.4460277259349823,0.07768721878528595,0.1836843490600586,0.12469755858182907,0.12124509364366531,0.12646424770355225,0.0,0.37240689992904663,832.4374894018496,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
train,O=C(N_C(=C\c1cccc(Br)c1)C(=O)N1CCCCC1)c1ccco1,train::O=C(N_C(=C\c1cccc(Br)c1)C(=O)N1CCCCC1)c1ccco1__gen0000,cartesian_teacher_100k,high,6,0.23818106949329376,0.23818106949329376,0.21458038687705994,0.3982870876789093,0.05211002752184868,0.08884572982788086,0.11355485022068024,0.09182549268007278,0.14329417049884796,0.0,0.348674513399601,803.574274270086,50,1,accepted_but_not_converged,True,finite_within_drift_and_nonincreasing_energy,iteration_limit,restrained_relaxation,MMFF94s,True,False
