step,L_prior,L_post,L_move,L_total,tau_mean,tau_median,tau_p10,tau_p25,tau_p75,tau_p90,tau_p95,tau_lt001,tau_le003,tau_003_005,tau_gt005,tau_ge009,graph_rms_proposal_mean,atom_cap_activation_rate,training_safety_rollback_rate,gradient_norm,backbone_lr,head_lr,step_time_seconds
1900,-2.8220839500427246,0.6303398327366608,0.1796538084745407,-2.1184571816189988,0.004144825041294098,0.004227996803820133,0.003053598618134856,0.0034450061502866447,0.004580548498779535,0.005058156047016382,0.00569766603875905,0.0,0.078125,0.8125,0.109375,0.0,0.0034876588707491506,0.0,0.125,2.6113193035125732,0.00014161023366101626,0.0002832204673220325,3.3644607067108154
1925,-2.8559446334838867,0.5768656260959546,0.1897081732749939,-2.2016905494340024,0.004287443123757839,0.004245739430189133,0.0032632451737299563,0.0037723577697761357,0.004736060742288828,0.005301155801862478,0.005532976891845465,0.0,0.015625,0.8125,0.171875,0.0,0.0035286666292934487,0.0,,2.164944887161255,0.00014139234834993457,0.00028278469669986914,0.5953996181488037
1950,-2.853506088256836,0.6309168211939189,0.1910788118839264,-2.1446416802880908,0.004292169585824013,0.004151965491473675,0.003313257358968258,0.003774888697080314,0.0047151094768196344,0.0051143598742783075,0.005957663897424936,0.0,0.0,0.84375,0.15625,0.0,0.003538620988725497,0.0,,2.2616612911224365,0.0001411718419826219,0.0002823436839652438,0.5272181034088135
1975,-2.838103771209717,0.7090298895547024,0.20563624799251556,-2.0451878170659907,0.004416611045598984,0.004098046571016312,0.003380506206303835,0.003650615399237722,0.005034247995354235,0.005896227015182377,0.006606393307447432,0.0,0.03125,0.703125,0.265625,0.0,0.003714046514857269,0.0,,3.0100417137145996,0.00014094872326429208,0.00028189744652858416,0.5702693462371826
2000,-2.7884931564331055,1.0887604966613629,0.20678921043872833,-1.615376262381377,0.004357434809207916,0.0041268980130553246,0.0031158854253590107,0.0035408312687650323,0.0047887470573186874,0.005739425355568529,0.005964580574072897,0.0,0.078125,0.734375,0.1875,0.03125,0.003704784696708729,0.03125,0.125,10.924747467041016,0.00014072300100329008,0.00028144600200658015,3.988903284072876
2025,-2.8305091857910156,0.7215545734769431,0.1936717927455902,-2.0299492591613206,0.004295656457543373,0.004140429198741913,0.003214123984798789,0.003564078302588314,0.004844499519094825,0.005509063322097063,0.005831322912126779,0.0,0.046875,0.75,0.203125,0.0,0.003540119305378403,0.0,,2.867983341217041,0.00014049468411074433,0.00028098936822148866,0.4378235340118408
2050,-2.8572230339050293,0.6985831326532703,0.1909041702747345,-2.0807635569286007,0.004263134673237801,0.004171252250671387,0.00321078016422689,0.0037141108768992126,0.004705301485955715,0.00528686847537756,0.005559345148503779,0.0,0.03125,0.796875,0.171875,0.015625,0.003499115750672444,0.015625,,2.534195899963379,0.00014026378160021468,0.00028052756320042936,0.44472670555114746
2075,-2.645639181137085,1.0565673617697329,0.18349599838256836,-1.5142175199412733,0.004195299930870533,0.004172483459115028,0.003024685406126082,0.0036249172990210354,0.004633251577615738,0.005346833821386099,0.005716996430419385,0.0,0.109375,0.71875,0.171875,0.0,0.003497859808111705,0.0,,2.8649606704711914,0.00014003030258733697,0.00028006060517467394,0.484588623046875
2100,-2.847372531890869,0.6128345014113542,0.18981999158859253,-2.157103960071171,0.004250047728419304,0.004092828836292028,0.0032080209348350763,0.003643147530965507,0.004737130715511739,0.00534680224955082,0.006119695422239599,0.0,0.0625,0.765625,0.171875,0.0,0.0034976208431877955,0.0,0.125,4.143234729766846,0.0001397942562894629,0.0002795885125789258,3.0593984127044678
2125,-2.8233983516693115,1.27650361968479,0.17979741096496582,-1.4735492123822227,0.0041058724746108055,0.003962955437600613,0.0030843550339341164,0.003460845211520791,0.004440641030669212,0.0050467953085899355,0.00559941071551293,0.0,0.0625,0.828125,0.109375,0.015625,0.0035420667216991947,0.015625,,2.7303879261016846,0.00013955565202529606,0.0002791113040505921,0.5876917839050293
2150,-2.8616955280303955,0.7208775507026444,0.2002413272857666,-2.059132687587189,0.004399285186082125,0.004313795827329159,0.0034897899720817806,0.0038024100358597934,0.004829673562198877,0.005525918491184711,0.005900547094643115,0.0,0.015625,0.765625,0.21875,0.0,0.0036546143603642263,0.0,,2.5858352184295654,0.0001393144992145242,0.0002786289984290484,0.4696958065032959
2175,-2.781749725341797,0.6883278129157557,0.19138267636299133,-2.015350370341824,0.004256207961589098,0.004119275137782097,0.003086987603455782,0.0035312356194481254,0.004832101869396865,0.005290713207796216,0.005767106823623179,0.0,0.046875,0.765625,0.1875,0.0,0.0035356300001740124,0.0,,2.693286418914795,0.0001390708073774475,0.000278141614754895,0.4598062038421631
2200,-2.8444736003875732,1.0010403772010803,0.22275647521018982,-1.7525632376656533,0.004554851911962032,0.004358668811619282,0.00332534636836499,0.0037430134834721684,0.004988265340216458,0.005896850675344467,0.0060594785958528515,0.0,0.015625,0.734375,0.25,0.03125,0.003866283709426268,0.015625,0.09375,6.184501647949219,0.00013882458613460224,0.0002776491722692045,3.7113752365112305
2225,-2.8661231994628906,0.6233042710897534,0.20591877400875092,-2.15881761075286,0.004395730793476105,0.004191366955637932,0.0031815150287002325,0.003721606684848666,0.0049408115446567535,0.005620630457997322,0.0060280693694949134,0.0,0.0625,0.734375,0.203125,0.0,0.003687630190406005,0.015625,,3.2040460109710693,0.00013857584520638155,0.0002771516904127631,0.5320043563842773
2250,-2.811885356903076,0.7811600711807603,0.19111007452011108,-1.952764943553508,0.004207029938697815,0.004122870974242687,0.0030305205145850778,0.003526370564941317,0.004535136744379997,0.0052357431501150135,0.005836884072050452,0.0,0.09375,0.765625,0.140625,0.015625,0.0035412669225825567,0.0,,4.0316925048828125,0.0001383245944126514,0.0002766491888253028,0.5547826290130615
2275,-2.8030736446380615,0.713625394312557,0.1846381425857544,-2.0141280362923775,0.004195010755211115,0.004077404737472534,0.003221043781377375,0.00358238402986899,0.004775328328832984,0.005136738345026971,0.005520502594299614,0.0,0.078125,0.78125,0.140625,0.0,0.003558499308600672,0.0,,2.2961602210998535,0.00013807084367236294,0.0002761416873447259,0.4144258499145508
2300,-2.819377899169922,0.7404092879378856,0.21456056833267212,-1.9914420141494213,0.004502522759139538,0.004306786227971315,0.0033960090717300774,0.0038121172692626715,0.004947759211063385,0.005738866841420531,0.00648333420976996,0.0,0.03125,0.75,0.21875,0.0,0.0036814307903851287,0.015625,0.0,1.72089684009552,0.0001378146030031609,0.0002756292060063218,3.85282301902771
2325,-2.8459575176239014,0.7193564626925486,0.19010764360427856,-2.0490496453291875,0.004238853231072426,0.004067836329340935,0.003169240150600672,0.0034646737622097135,0.00466518325265497,0.005326581047847868,0.005716945976018904,0.0,0.03125,0.796875,0.171875,0.015625,0.0035777740554062665,0.015625,,3.2347517013549805,0.00013755588252098804,0.0002751117650419761,0.47302770614624023
2350,-2.8562638759613037,0.6378335519346294,0.1827426552772522,-2.143883338698477,0.004184430465102196,0.00408020056784153,0.003210644144564867,0.0035096982028335333,0.004616211517713964,0.005219160439446569,0.005711377970874307,0.0,0.0625,0.734375,0.203125,0.0,0.003460083470333889,0.0,,5.348076820373535,0.00013729469243968625,0.0002745893848793725,0.5492303371429443
2375,-2.3904781341552734,1.5960115559135892,0.1789405643939972,-0.7214706026280902,0.004119762685149908,0.003961825277656317,0.0031364352209493516,0.0035202529979869723,0.004565972718410194,0.005167314922437072,0.005221422272734344,0.0,0.078125,0.765625,0.15625,0.015625,0.0035188822749295232,0.015625,,4.271786689758301,0.00013703104307059247,0.00027406208614118494,0.45044708251953125
2400,-2.825551986694336,0.7392096664886347,0.20933134853839874,-2.0009488988537916,0.004397307522594929,0.004126654006540775,0.0031955814221873878,0.003737898892723024,0.00488451705314219,0.005343963857740165,0.006787764700129625,0.0,0.046875,0.75,0.203125,0.03125,0.003576313003573344,0.03125,0.078125,5.329066276550293,0.00013676494482213244,0.0002735298896442649,3.234663486480713
2425,-2.8694093227386475,0.6442365830650343,0.1807304173707962,-2.151446614612101,0.004173491150140762,0.004125512205064297,0.003305599978193641,0.003560760582331568,0.004574724473059177,0.005188734969124199,0.005767623730935155,0.0,0.0,0.875,0.125,0.0,0.003442880690186769,0.0,,2.940969467163086,0.00013649640819940925,0.0002729928163988185,0.4810645580291748
2450,-2.835313320159912,1.0397488444877263,0.2008621096611023,-1.7136259481477145,0.0043596005998551846,0.004281776957213879,0.003332031308673322,0.003780301194638014,0.004566727322526276,0.0051215351559221745,0.005887453048489986,0.0,0.015625,0.84375,0.140625,0.015625,0.003668304635628885,0.015625,,2.1605417728424072,0.00013622544380378907,0.00027245088760757813,0.4758188724517822
2475,-2.8500874042510986,1.0143224953351613,0.20537865161895752,-1.7519839273156528,0.004401256795972586,0.004168440587818623,0.0034648394910618665,0.003728364303242415,0.0048330314457416534,0.005405644839629531,0.005815790174528955,0.0,0.015625,0.78125,0.203125,0.015625,0.003599475758401342,0.015625,,1.6161365509033203,0.00013595206233248233,0.00027190412466496466,0.587376594543457
2500,-2.830608367919922,0.5831760166855908,0.1746569275856018,-2.176183812442198,0.004097947385162115,0.003923970274627209,0.003312502522021532,0.003463352157268673,0.004504490760155022,0.00491159874945879,0.005397757119499146,0.0,0.03125,0.890625,0.078125,0.0,0.0034396589872942303,0.0,0.09375,3.706385612487793,0.00013567627457812138,0.00027135254915624276,3.190392017364502
2525,-2.819169044494629,1.023245762398725,0.19029217958450317,-1.7182965918273874,0.004196769557893276,0.0038136285729706287,0.003141110367141664,0.0035328580415807664,0.004435858456417918,0.005509102484211326,0.005926504894159733,0.0,0.03125,0.796875,0.171875,0.015625,0.0035331537020894806,0.015625,,5.410782814025879,0.00013539809142833442,0.00027079618285666884,0.4178035259246826
2550,-2.844266414642334,0.6384690776417943,0.18336088955402374,-2.130998156969717,0.004214535467326641,0.00423532584682107,0.0033109009498730304,0.0036374491173774004,0.00458251207601279,0.005308346310630441,0.005432906048372388,0.0,0.03125,0.8125,0.15625,0.0,0.003455766505449088,0.0,,1.954444169998169,0.00013511752386531606,0.0002702350477306321,0.4595186710357666
2575,-2.8267006874084473,0.5471893428481374,0.18647566437721252,-2.2034415425144878,0.004234526306390762,0.0042304303497076035,0.0032206179108470677,0.0035173941287212074,0.004826597287319601,0.005301439948379994,0.005482030566781758,0.0,0.09375,0.734375,0.171875,0.0,0.0035019111452493593,0.0,,2.295513153076172,0.00013483458296539307,0.00026966916593078614,0.5179867744445801
2600,69.98148345947266,146.51230506050783,0.17648941278457642,216.56578459042507,0.004099550656974316,0.0040009841322898865,0.003011446353048086,0.0034594135358929634,0.004559996072202921,0.005269165197387338,0.005935942451469598,0.0,0.109375,0.75,0.140625,0.0,0.003409643473206686,0.0,0.09375,84.30127716064453,0.00013454927989858784,0.0002690985597971757,3.3868846893310547
2625,-2.8499014377593994,0.5670423877767138,0.19132930040359497,-2.204809278494973,0.0042960746213793755,0.004278163891285658,0.003277389029972255,0.0037575693568214774,0.00478625507093966,0.005443970113992691,0.005604354897513986,0.0,0.015625,0.8125,0.171875,0.0,0.0035798323978547242,0.0,,3.6567564010620117,0.00013426162592817707,0.00026852325185635414,0.45913100242614746
2650,-2.86942195892334,0.571816973483848,0.17089825868606567,-2.2278897388813026,0.004070174414664507,0.003975065425038338,0.0032452734420076014,0.0035747765214182436,0.004619442159309983,0.005043686926364898,0.005315842642448842,0.0,0.0625,0.8125,0.125,0.0,0.0033571934278310363,0.0,,1.8622132539749146,0.00013397163241024666,0.0002679432648204933,0.480410099029541
2675,-2.861295223236084,0.9489740567820864,0.19836455583572388,-1.8314014760238333,0.004330023191869259,0.004266250878572464,0.003114460362121463,0.0036035634693689644,0.004831682657822967,0.005195336136966944,0.005449105170555413,0.0,0.046875,0.78125,0.171875,0.015625,0.0035394605715181344,0.015625,,4.014817714691162,0.0001336793107932443,0.0002673586215864886,0.5151963233947754
2700,-2.88004732131958,0.7640243479982698,0.19748415052890778,-2.03546243067824,0.004285743460059166,0.004090990871191025,0.0032133393222466113,0.003514485026244074,0.004596191574819386,0.005298787215724588,0.006315281684510405,0.0,0.046875,0.78125,0.171875,0.0,0.0035384214953052347,0.0,0.046875,2.4768998622894287,0.00013338467261752687,0.00026676934523505374,3.4891245365142822
2725,-2.8222854137420654,0.6776753281452482,0.18084128201007843,-2.070838735511082,0.004170907661318779,0.004039045423269272,0.003304399969056249,0.0035907533019781113,0.004615299752913415,0.005040832422673703,0.005191439972259104,0.0,0.03125,0.859375,0.109375,0.0,0.0035106007860583655,0.0,,2.9009339809417725,0.00013308772951490513,0.00026617545902981026,0.5209436416625977
2750,-2.862548828125,0.6025856695105778,0.1939375400543213,-2.180849399513985,0.004319399129599333,0.004288102500140667,0.003469182178378105,0.003721997083630413,0.00469425949268043,0.00509812799282372,0.0054366596741601825,0.0,0.03125,0.828125,0.140625,0.0,0.0035638153899376674,0.0,,2.6825504302978516,0.00013278849320818428,0.00026557698641636857,0.34087085723876953
2775,-2.8643922805786133,0.6203768987966393,0.19332292675971985,-2.165152342169204,0.0043082693591713905,0.004234366584569216,0.0033086501760408284,0.0035404912778176367,0.004966352949850261,0.005557473516091705,0.005852680932730436,0.0,0.015625,0.734375,0.25,0.0,0.003584413014227004,0.0,,7.396605491638184,0.00013248697551070134,0.0002649739510214027,0.34592676162719727
2800,-2.859856605529785,0.5960813616674767,0.17633993923664093,-2.1918401489693298,0.004125273320823908,0.003942202776670456,0.0033400412881746887,0.0036847986048087478,0.004469961393624544,0.005163581063970924,0.005880588106811044,0.0,0.046875,0.828125,0.125,0.0,0.0034199805351254426,0.0,0.140625,1.4907351732254028,0.00013218318832585886,0.0002643663766517177,2.9289627075195312
2825,-2.8723864555358887,0.5735306882296841,0.18656158447265625,-2.2227509102786738,0.004228425677865744,0.004131630063056946,0.0033329034689813853,0.003623780095949769,0.004651111783459783,0.005344501556828619,0.005877688317559657,0.0,0.046875,0.796875,0.15625,0.0,0.0035323942552197866,0.0,,2.9666285514831543,0.00013187714364665444,0.0002637542872933089,0.35361599922180176
2850,-2.8525431156158447,0.621749100956321,0.19177782535552979,-2.1525612792640922,0.004282909445464611,0.004254208877682686,0.0032135816058143974,0.0035262685269117355,0.004876638762652874,0.005605266150087118,0.005723798763938247,0.0,0.03125,0.71875,0.25,0.0,0.0035544631422505047,0.0,,2.8432681560516357,0.00013156885355520805,0.0002631377071104161,0.35079097747802734
2875,-2.845428943634033,0.7004532040588586,0.1893589198589325,-2.0677297590739996,0.0042270454578101635,0.0040074484422802925,0.0031381915789097546,0.003605037461966276,0.004730006912723184,0.005246466491371393,0.005697149457409976,0.0,0.09375,0.78125,0.125,0.015625,0.00345124468098998,0.0,,3.144228219985962,0.0001312583302222847,0.0002625166604445694,0.3719007968902588
2900,-2.8845129013061523,0.6495221321891653,0.1979968100786209,-2.1542210961271415,0.0043435776606202126,0.004284373484551907,0.0033605260541662574,0.003827489330433309,0.00470363546628505,0.005259418766945601,0.005751302000135182,0.0,0.046875,0.828125,0.125,0.015625,0.0035128292355066006,0.015625,0.078125,3.2508771419525146,0.00013094558590681388,0.00026189117181362777,3.3805932998657227
2925,-2.855189323425293,0.5934915638895268,0.19829851388931274,-2.1808050104050403,0.004356603603810072,0.004419741220772266,0.003108507045544684,0.0036802886170335114,0.004888579249382019,0.005441801017150283,0.006002258369699119,0.0,0.078125,0.703125,0.21875,0.0,0.0036144825519599058,0.0,,2.8707828521728516,0.0001306306329554056,0.0002612612659108112,0.36832404136657715
2950,-2.8426296710968018,0.6947440724352647,0.19625040888786316,-2.067828342737789,0.0042499033734202385,0.004022766835987568,0.003136839787475765,0.003431170538533479,0.004596189479343593,0.005639241077005864,0.006334692589007315,0.0,0.0625,0.75,0.1875,0.015625,0.0036461671190073522,0.015625,,2.9047298431396484,0.00013031348380186314,0.0002606269676037263,0.35283398628234863
2975,-2.744807720184326,1.2030182805987677,0.21885034441947937,-1.4525128948358217,0.004535164218395948,0.00433800695464015,0.003386848932132125,0.0037399259745143354,0.00499840488191694,0.005547482566908003,0.0059703599428758015,0.0,0.015625,0.734375,0.25,0.015625,0.0037226093947943088,0.015625,,6.528097152709961,0.0001299941509666921,0.0002599883019333842,0.39215850830078125
