applicable_record_count,bootstrap_ci95_high,bootstrap_ci95_low,bootstrap_draws,cohort,effect_direction,loss_count,median_difference,method,metric,paired_mean_difference,row_type,significance_status,tie_count,win_count
2820,0.0,0.0,10000,high_flexibility,tie,0,0.0,V8 Full 12.5K minus V8 Full 5K,chirality_preserved,0.0,paired_comparison,NOT_SIGNIFICANT,2820,0
7366,-0.00032215585343523846,-0.00037825035759062265,10000,high_flexibility,V8_12P5K_better,2064,-0.0003633437445387244,V8 Full 12.5K minus V8 Full 5K,mean_displacement,-0.0003502220968833305,paired_comparison,SIGNIFICANT_V8_12P5K_better,74,5228
7366,0.0007023018019725345,0.0004237652479506829,10000,high_flexibility,V8_12P5K_worse,3977,6.117578595876694e-05,V8 Full 12.5K minus V8 Full 5K,max_atom_displacement,0.0005655061414417516,paired_comparison,SIGNIFICANT_V8_12P5K_worse,85,3304
7366,0.0,0.0,10000,high_flexibility,tie,0,0.0,V8 Full 12.5K minus V8 Full 5K,solver_failure_count,0.0,paired_comparison,NOT_SIGNIFICANT,7366,0
7366,0.0006350431227834023,0.0006126863871008955,10000,high_flexibility,V8_12P5K_worse,6933,0.0005651414394378662,V8 Full 12.5K minus V8 Full 5K,rmsd,0.0006239062386048801,paired_comparison,SIGNIFICANT_V8_12P5K_worse,74,359
7366,9.538673932355114e-09,-3.1940159210909707e-07,10000,high_flexibility,V8_12P5K_better,2509,-1.9718110877420258e-07,V8 Full 12.5K minus V8 Full 5K,target_loss,-1.418218998428789e-07,paired_comparison,NOT_SIGNIFICANT,74,4783
4521,0.0033178500331785005,-0.0019907100199071004,10000,low_error_minimal_movement,V8_12P5K_better,16,0.0,V8 Full 12.5K minus V8 Full 5K,accepted,0.0006635700066357001,paired_comparison,NOT_SIGNIFICANT,4486,19
4521,-0.011548429136056968,-0.014041443811665368,10000,low_error_minimal_movement,V8_12P5K_better,671,0.0,V8 Full 12.5K minus V8 Full 5K,weighted_bac_delta,-0.012784339528983522,paired_comparison,SIGNIFICANT_V8_12P5K_better,1804,2046
4521,-0.009730805145203532,-0.011222458637665172,10000,low_error_minimal_movement,V8_12P5K_better,338,0.0,V8 Full 12.5K minus V8 Full 5K,bond_delta,-0.010465773555444579,paired_comparison,SIGNIFICANT_V8_12P5K_better,2513,1670
1461,-0.0006600911345528561,-0.0015445137336374624,10000,low_error_minimal_movement,V8_12P5K_better,212,0.0,V8 Full 12.5K minus V8 Full 5K,angle_delta,-0.0010998389737210113,paired_comparison,SIGNIFICANT_V8_12P5K_better,938,311
1461,-0.0006600911345528561,-0.0015445137336374624,10000,low_error_minimal_movement,V8_12P5K_better,212,0.0,V8 Full 12.5K minus V8 Full 5K,active_angle_delta,-0.0010998389737210113,paired_comparison,SIGNIFICANT_V8_12P5K_better,938,311
5,1.6796722775325179e-06,-4.747200000565499e-06,10000,low_error_minimal_movement,V8_12P5K_better,3,7.868948159739375e-08,V8 Full 12.5K minus V8 Full 5K,clash_delta,-8.88788781594485e-07,paired_comparison,NOT_SIGNIFICANT,1,1
1064,-0.0037378237631322505,-0.007786414369763946,10000,low_error_minimal_movement,V8_12P5K_better,90,0.0,V8 Full 12.5K minus V8 Full 5K,ring_delta,-0.005786402399574679,paired_comparison,SIGNIFICANT_V8_12P5K_better,787,187
1377,0.0,0.0,10000,low_error_minimal_movement,tie,0,0.0,V8 Full 12.5K minus V8 Full 5K,chirality_preserved,0.0,paired_comparison,NOT_SIGNIFICANT,1377,0
4521,-0.00038775033099114933,-0.0004414246077105522,10000,low_error_minimal_movement,V8_12P5K_better,1040,-0.0004133298643864691,V8 Full 12.5K minus V8 Full 5K,mean_displacement,-0.0004140063569566564,paired_comparison,SIGNIFICANT_V8_12P5K_better,59,3422
4521,0.0002484556773698171,6.825861498302322e-06,10000,low_error_minimal_movement,V8_12P5K_worse,2164,-1.0803341865539551e-07,V8 Full 12.5K minus V8 Full 5K,max_atom_displacement,0.00012950311041832815,paired_comparison,SIGNIFICANT_V8_12P5K_worse,61,2296
4521,0.0,0.0,10000,low_error_minimal_movement,tie,0,0.0,V8 Full 12.5K minus V8 Full 5K,solver_failure_count,0.0,paired_comparison,NOT_SIGNIFICANT,4521,0
4521,0.0005826824000109382,0.0005589698239344362,10000,low_error_minimal_movement,V8_12P5K_worse,4266,0.0005338191986083984,V8 Full 12.5K minus V8 Full 5K,rmsd,0.0005708573529448585,paired_comparison,SIGNIFICANT_V8_12P5K_worse,59,196
4521,-1.2360810315374136e-07,-5.648006200188109e-07,10000,low_error_minimal_movement,V8_12P5K_better,1292,-1.9591641375882318e-07,V8 Full 12.5K minus V8 Full 5K,target_loss,-3.0641201130626095e-07,paired_comparison,SIGNIFICANT_V8_12P5K_better,59,3170
,,,,natural,,,,Source,accepted,1.0,method_summary,,,
,,,,natural,,,,Source,weighted_bac_delta,0.0,method_summary,,,
,,,,natural,,,,Source,bond_delta,0.0,method_summary,,,
,,,,natural,,,,Source,angle_delta,0.0,method_summary,,,
,,,,natural,,,,Source,active_angle_delta,0.0,method_summary,,,
,,,,natural,,,,Source,clash_delta,0.0,method_summary,,,
,,,,natural,,,,Source,ring_delta,0.0,method_summary,,,
,,,,natural,,,,Source,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,Source,mean_displacement,0.0,method_summary,,,
,,,,natural,,,,Source,max_atom_displacement,0.0,method_summary,,,
,,,,natural,,,,Source,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,Source,rmsd,1.3300589782615193,method_summary,,,
,,,,natural,,,,Source,target_loss,7.988441105239729e-06,method_summary,,,
,,,,natural,,,,Source,MAT_P,1.33005897760503,method_summary,,,
,,,,natural,,,,Source,MAT_R,2.0556088357346134,method_summary,,,
,,,,natural,,,,Source,COV_P,0.4911,method_summary,,,
,,,,natural,,,,Source,COV_R,0.1390786778524518,method_summary,,,
,,,,natural,,,,D1,accepted,0.9898,method_summary,,,
,,,,natural,,,,D1,weighted_bac_delta,-0.018951377963894792,method_summary,,,
,,,,natural,,,,D1,bond_delta,-0.007937134182546287,method_summary,,,
,,,,natural,,,,D1,angle_delta,-0.00010625842050649226,method_summary,,,
,,,,natural,,,,D1,active_angle_delta,-0.00010625842050649226,method_summary,,,
,,,,natural,,,,D1,clash_delta,-1.473047541367123e-09,method_summary,,,
,,,,natural,,,,D1,ring_delta,-0.0007166982475668191,method_summary,,,
,,,,natural,,,,D1,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,D1,mean_displacement,0.00024253870722809552,method_summary,,,
,,,,natural,,,,D1,max_atom_displacement,0.0008179709972406272,method_summary,,,
,,,,natural,,,,D1,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,D1,rmsd,1.3300683392669075,method_summary,,,
,,,,natural,,,,D1,target_loss,7.795336096234159e-06,method_summary,,,
,,,,natural,,,,D1,COV_P,0.4911,method_summary,,,
,,,,natural,,,,D1,COV_R,0.1390853445187211,method_summary,,,
,,,,natural,,,,D1,MAT_P,1.330068339432031,method_summary,,,
,,,,natural,,,,D1,MAT_R,2.055610364527255,method_summary,,,
,,,,natural,,,,V5-B,accepted,0.9938,method_summary,,,
,,,,natural,,,,V5-B,weighted_bac_delta,-0.025686072838108583,method_summary,,,
,,,,natural,,,,V5-B,bond_delta,-0.007572784332744777,method_summary,,,
,,,,natural,,,,V5-B,angle_delta,-9.022127115167677e-05,method_summary,,,
,,,,natural,,,,V5-B,active_angle_delta,-9.022127115167677e-05,method_summary,,,
,,,,natural,,,,V5-B,clash_delta,-1.009200127555232e-08,method_summary,,,
,,,,natural,,,,V5-B,ring_delta,-0.000681914870813489,method_summary,,,
,,,,natural,,,,V5-B,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,V5-B,mean_displacement,0.0003446533025980898,method_summary,,,
,,,,natural,,,,V5-B,max_atom_displacement,0.001660998774532709,method_summary,,,
,,,,natural,,,,V5-B,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,V5-B,rmsd,1.3300734794520772,method_summary,,,
,,,,natural,,,,V5-B,target_loss,7.233158956255458e-06,method_summary,,,
,,,,natural,,,,V5-B,COV_P,0.4911,method_summary,,,
,,,,natural,,,,V5-B,COV_R,0.13907423341423272,method_summary,,,
,,,,natural,,,,V5-B,MAT_P,1.3300734794853255,method_summary,,,
,,,,natural,,,,V5-B,MAT_R,2.0556147361094133,method_summary,,,
,,,,natural,,,,V7,accepted,0.9918,method_summary,,,
,,,,natural,,,,V7,weighted_bac_delta,-0.02069197468861227,method_summary,,,
,,,,natural,,,,V7,bond_delta,-0.007981911092996598,method_summary,,,
,,,,natural,,,,V7,angle_delta,-0.00011846062424592673,method_summary,,,
,,,,natural,,,,V7,active_angle_delta,-0.00011846062424592673,method_summary,,,
,,,,natural,,,,V7,clash_delta,-9.217223669111264e-09,method_summary,,,
,,,,natural,,,,V7,ring_delta,-0.001074258005619049,method_summary,,,
,,,,natural,,,,V7,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,V7,mean_displacement,0.00028934278179485774,method_summary,,,
,,,,natural,,,,V7,max_atom_displacement,0.0012866910701359302,method_summary,,,
,,,,natural,,,,V7,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,V7,rmsd,1.3300693884614856,method_summary,,,
,,,,natural,,,,V7,target_loss,7.570626907298395e-06,method_summary,,,
,,,,natural,,,,V7,COV_P,0.4911,method_summary,,,
,,,,natural,,,,V7,COV_R,0.1390853445187211,method_summary,,,
,,,,natural,,,,V7,MAT_P,1.3300693884775043,method_summary,,,
,,,,natural,,,,V7,MAT_R,2.0556111267710104,method_summary,,,
,,,,natural,,,,V8 Full 5K,accepted,0.9849,method_summary,,,
,,,,natural,,,,V8 Full 5K,weighted_bac_delta,-0.18371443990829128,method_summary,,,
,,,,natural,,,,V8 Full 5K,bond_delta,-0.07969852947006002,method_summary,,,
,,,,natural,,,,V8 Full 5K,angle_delta,-0.003652969984151423,method_summary,,,
,,,,natural,,,,V8 Full 5K,active_angle_delta,-0.003652969984151423,method_summary,,,
,,,,natural,,,,V8 Full 5K,clash_delta,-3.7832123780390245e-09,method_summary,,,
,,,,natural,,,,V8 Full 5K,ring_delta,-0.01768349468894303,method_summary,,,
,,,,natural,,,,V8 Full 5K,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,V8 Full 5K,mean_displacement,0.003852520039229421,method_summary,,,
,,,,natural,,,,V8 Full 5K,max_atom_displacement,0.019761536387831437,method_summary,,,
,,,,natural,,,,V8 Full 5K,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,V8 Full 5K,rmsd,1.3296199700464495,method_summary,,,
,,,,natural,,,,V8 Full 5K,target_loss,7.993548987217026e-06,method_summary,,,
,,,,natural,,,,V8 Full 5K,COV_P,0.4912,method_summary,,,
,,,,natural,,,,V8 Full 5K,COV_R,0.139275825894624,method_summary,,,
,,,,natural,,,,V8 Full 5K,MAT_P,1.329619970900379,method_summary,,,
,,,,natural,,,,V8 Full 5K,MAT_R,2.0551456119975073,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,accepted,0.9862,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,weighted_bac_delta,-0.20140864992004492,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,bond_delta,-0.09312129611130804,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,angle_delta,-0.004431081375433132,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,active_angle_delta,-0.004431081375433132,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,clash_delta,-3.7915966458967885e-09,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,ring_delta,-0.0198074610857293,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,chirality_preserved,1.0,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,mean_displacement,0.003474440205088467,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,max_atom_displacement,0.020309386284917127,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,solver_failure_count,0.0,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,rmsd,1.3302336929410696,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,target_loss,7.844473811225683e-06,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,COV_P,0.491,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,COV_R,0.13909684718996287,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,MAT_P,1.3302336930859835,method_summary,,,
,,,,natural,,,,V8 Full 12.5K,MAT_R,2.0556155817117543,method_summary,,,
