group,method,molecule_id,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity
ring,j0_jacobian,COC(=O)c1ccc(COc2ccc(Cl)cc2)o1,6.0,0.6682081073522568,0.0,0.11666667088866234,0.320227786898613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6782816908350107,0.19672361761331558,0.0,7.282198453140154e-07,8.036423082558031e-07,1.597149093868211e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.668208122253418,1.7648319005966187,2.632636785507202
ring,j0_jacobian,COC(=O)c1cn(C(=O)OC)c2ccccc12,6.0,0.48001694679260254,5.21540641784668e-06,0.017241379246115685,6.540927302012278e-07,0.010638297535479069,2.2596695998799987e-06,0.0,0.0,0.0,0.0,0.0,3.2058499523554573,0.027880405222177274,0.0,0.00048699027684051543,0.0014073470956645906,0.005178032675758004,0.0,4.679833728005178e-05,0.0001825129147619009,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051724137738347054,-0.05400315641730913,0.0,-0.003921279868336569,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,-0.11620524755481654,1.0,0.8888888955116272,0.48001694679260254,0.9372813105583191,0.3609699606895447
ring,j0_jacobian,COC(=O)c1cnc(NNS(=O)(=O)c2ccc(Cl)cc2)nc1C(F)(F)F,8.0,1.1292297840118408,0.0,0.0675675692036748,0.21030039340257645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.730328672629443,0.1201426675543189,0.0,5.587504290360812e-07,5.88635856502151e-07,9.863101695373189e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05263157933950424,1.1292297840118408,2.230134963989258,2.1867001056671143
ring,j0_jacobian,COC(=O)c1nnn(-c2nonc2N)c1COc1ccc(C=O)cc1OC,11.0,1.295682966709137,-0.0001742839813232422,0.06976744160056114,3.077685278185527e-06,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,3.1331317529721368,0.1322682110218807,0.0,0.0018917006673291326,0.003989335265941918,0.012877757661044598,0.0,0.0027846097946166992,0.012706220149993896,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06976744905114174,-0.32920858949478315,-0.022058823611587286,-0.020309899002313614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17920589478700322,0.5,0.06666667014360428,1.2956829071044922,2.4472668170928955,2.999157190322876
ring,j0_jacobian,COC(C(=O)Nc1ccc(S(=O)(=O)Nc2cccc3ccccc23)cc1)c1ccccc1,9.0,0.6451723128557205,0.0,0.09649122878909111,0.2923232167959213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.665092163844165,0.16957203298807144,0.0,7.822489749287342e-07,8.407569112023339e-07,1.4836969626230712e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.6451722979545593,2.137038469314575,1.6722462177276611
ring,j0_jacobian,COC(CNC(=O)C1CCCN(S(=O)(=O)c2c(C)noc2_C=C_c2cccs2)C1)OC,13.0,2.18436861038208,0.0,0.17500000447034836,0.46807195246219635,0.05607476644217968,0.21383227407932281,0.0,0.0,0.0,0.0,0.0,3.3265300077294895,0.40155082754790783,0.0,3.3775755525766726e-07,4.030085136719208e-07,9.067488804248569e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18436861038208,2.7982981204986572,2.1841652393341064
ring,j0_jacobian,COCCCn1c(C)nnc1SCC(=O)NCc1ccco1,12.0,1.3484249711036682,4.595518112182617e-05,0.058139536529779434,0.08058636233545258,0.013513513840734959,0.01788465230492875,0.0,0.0,0.0,0.0,0.0,3.2505026267918407,0.09627080403060972,0.0,0.0007139201719326138,0.0023092785147866834,0.011958494825535126,0.5,0.00014360249042510986,0.0010340213775634766,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011627908796072006,-0.036079962101212004,0.0,-0.02124365681083873,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066988841911563846,-0.02595881352408469,0.5,0.03333333507180214,1.3484249114990234,2.4506723880767822,1.5477321147918701
ring,j0_jacobian,COCCN(C(=O)COC(=O)c1sccc1C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,14.0,1.7987664937973022,-6.902217864990234e-05,0.08474576100707054,0.13515419615760038,0.005050505045801401,0.00035171001218259335,0.05882352963089943,0.0,0.0,0.0,0.0,3.2754445131413803,0.18249627222621712,0.0,0.0007047281597465371,0.0015292813679650408,0.006350096689573093,0.5,0.0016331890365108848,0.005147755146026611,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025423727929592133,-0.2128760282848816,-0.005050505045801401,-0.0058397832326591015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08515318585477871,0.5,0.03333333507180214,1.7987664937973022,2.530306100845337,3.446065664291382
ring,j0_jacobian,COCCN(C(=S)Nc1ccc(OC)cc1)C1CCN(C(C)=O)CC1,12.0,1.2761529684066772,0.0,0.12264151126146317,0.25021494925022125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.123812355467524,0.18519524857401848,0.0,8.502670709731319e-07,9.499094346665515e-07,1.9051817048421071e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333507180214,1.2761529684066772,1.8335373401641846,1.8961856365203857
ring,j0_jacobian,COCCN(Cc1cc2cc3c(cc2nc1Cl)OCO3)C(=O)Nc1ccc(F)cc1,9.0,1.8595370650291443,0.0,0.14423077180981636,0.3021882027387619,0.0,0.0,0.02380952425301075,0.0,0.0,0.0,0.0,3.0534117624046146,0.24358734674751759,0.0,7.768790908357914e-07,8.610436168510205e-07,1.6336819612661202e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859537124633789,2.6845927238464355,3.4440054893493652
ring,j0_jacobian,COCCSc1nnc(NC(=O)C(C)(C)C)s1,11.0,1.2056068181991577,0.0,0.08823529444634914,0.24580751359462738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6372117597742344,0.149687172845006,0.0,5.633090154333331e-07,6.225715907248741e-07,1.1549370242391888e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666667014360428,1.2056068181991577,1.749518632888794,2.0371296405792236
ring,j0_jacobian,COCc1nc2ccccc2n1Cc1c(F)cccc1Cl,5.0,0.44419867917895317,0.0,0.1216216254979372,0.3580740764737129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255023238855811,0.21114014461636543,0.0,6.212551966200408e-07,6.994610259880574e-07,1.4328190900414484e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.4441986680030823,1.7406140565872192,2.2032642364501953
ring,j0_jacobian,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,10.0,2.363659620285034,4.506111145019531e-05,0.13571429252624512,0.02008194924565032,0.022222222294658422,0.0008820081820886116,0.06818182021379471,0.0,0.0,0.0,0.0,3.3576606827244473,0.23135932439163298,0.0,0.002669007983058691,0.006472295382991433,0.028727133758366108,0.0,0.010358908213675022,0.04725112020969391,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00714285671710968,-0.45443696080474183,-0.003703703638166189,-0.022970184614678146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13019834671013086,0.0,0.0,2.363659620285034,2.7235593795776367,3.665374279022217
ring,j0_jacobian,COc1cc(-c2nn3c(-c4ccccn4)nnc3s2)cc(OC)c1OC,8.0,0.8438825905323029,0.0,0.034090910106897354,0.052613966166973114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3923911916636227,0.04724440164864063,0.0,9.001232115224411e-07,9.986993632082886e-07,1.6803452353997272e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333358168602,0.8438825607299805,2.622541666030884,0.9869439005851746
ring,j0_jacobian,COc1cc(C(=O)Cc2nc3ccccc3n2C)cc(OC)c1OC,10.0,1.1028375029563904,0.0,0.12765957042574883,0.4291542023420334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9210325936160175,0.23494812101125717,0.0,1.001511748199846e-06,1.0879701903832029e-06,2.109749004830519e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000149011612,1.1028375625610352,2.7734854221343994,1.0720900297164917
ring,j0_jacobian,COc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc(OC)c1OC,10.0,1.4940266013145447,0.0,0.1111111119389534,0.2456672266125679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2301268768052203,0.17252791859209538,0.0,7.427783828006795e-07,8.211936517454888e-07,1.630668577945471e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4940266609191895,2.2964980602264404,2.904266595840454
ring,j0_jacobian,COc1cc(C(=O)N2CC[C@@H](N3CCC(O)CC3)[C@H](O)C2)c2ccccc2n1,7.0,1.4592612981796265,0.0003120899200439453,0.06896551884710789,0.09246904875544715,0.014150943607091904,0.008743551055985677,0.0,0.0,0.0,0.0,0.0,3.3814579179726225,0.108419612407058,0.0,0.0012599162189417257,0.0035546147348526347,0.014090538952984843,0.5,0.000862172688357532,0.0033423304557800293,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0258620698004961,-0.09201514993401361,-0.004716981202363968,-0.007544325237077487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05546891979563284,0.0,0.0,1.4592612981796265,2.3253111839294434,2.4676430225372314
ring,j0_jacobian,COc1cc(C(=O)NC(=S)Nc2ccc(Cc3ccncc3)cc2)cc(OC)c1OC,13.0,1.363575279712677,0.0,0.125,0.24625874310731888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855238659492711,0.18656468577682972,0.0,2.088087967422325e-06,2.275604572332668e-06,3.568009901755431e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07692307978868484,1.3635752201080322,2.4296929836273193,2.2113194465637207
ring,j0_jacobian,COc1cc(CC(=O)OCn2nnc3ccccc3c2=O)cc(OC)c1OC,11.0,1.0037095248699188,0.0,0.12244897708296776,0.501491904258728,0.03703703731298447,0.06033851392567158,0.11764705926179886,0.0,0.0,0.0,0.0,3.072431286221614,0.417590678203851,0.0,4.325012810113549e-07,4.792290297928048e-07,9.506895537469973e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2142857164144516,1.0037095546722412,1.6554778814315796,3.40334415435791
ring,j0_jacobian,COc1cc(CN2CCC(n3nccc3NC(=O)C3CCOC3)CC2)ccc1F,8.0,1.6630749702453613,8.046627044677734e-06,0.0762711875140667,6.615057600356522e-06,0.0,0.0,0.022727273404598236,0.0,0.0,0.0,0.0,2.7190958828658687,0.09900011468306502,0.0,0.0011989680933766067,0.0026005794061347842,0.009501077001914382,0.0,0.0005101758288219571,0.002932131174020469,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050847455859184265,-0.44899343059955754,-0.018518518656492233,-0.010101000312715769,-0.022727273404598236,0.0,0.0,0.0,0.0,0.0,0.0,-0.20686685564834306,0.0,0.0,1.6630749702453613,2.3749773502349854,3.988734245300293
ring,j0_jacobian,COc1cc(NS(=O)(=O)c2cn(C)cn2)cc(OC)c1OC,10.0,1.1197725534439087,8.046627044677734e-06,0.05000000074505806,0.13581404089927673,0.014925372786819935,0.04091077297925949,0.0,0.0,0.0,0.0,0.0,3.2506267799814523,0.10910657700151205,0.0,0.0008883686083152043,0.0027937586224737743,0.010215236619075085,0.5,0.0012487054336816072,0.006168365478515625,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014925372786819935,-0.021463122218847275,0.0,0.0,0.0,0.0,0.0,0.0,0.011157177565710441,-0.020291153341531754,1.0,0.1666666716337204,1.1197725534439087,2.650731086730957,1.4589674472808838
ring,j0_jacobian,COc1cc(OC)cc(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)c1,8.0,0.9696358144283295,-4.76837158203125e-07,0.018518518656492233,0.01802574865686779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950227188715556,0.02302495582070918,0.0,7.138174655096918e-05,0.00024347917548084297,0.0009490451120086618,0.5,1.4715828001499176e-05,0.00011736899614334106,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02777777798473835,-0.02376247733664627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03371839731889992,1.0,0.1666666716337204,0.9696358442306519,2.0113580226898193,1.9813424348831177
ring,j0_jacobian,COc1cc(_C=C2_C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)ccc1OC(=O)c1ccco1,7.0,0.9027288258075714,0.0,0.22448979318141937,0.9211492836475372,0.01898734224960208,0.045908622443675995,0.1428571455180645,0.0,0.0,0.0,0.0,3.07160471795563,0.6280987574718893,0.0,1.3974957937534782e-06,1.5849824990255001e-06,2.812341108437977e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666716337204,0.902728796005249,1.6716725826263428,1.4048902988433838
ring,j0_jacobian,COc1cc(_C=C_C(=O)Nc2nnc(C(C)(C)C)s2)cc(OC)c1OC,14.0,1.1808909177780151,-2.09808349609375e-05,0.05999999865889549,0.06342581356648225,0.0059523810632526875,0.0018035985995084047,0.0,0.0,0.0,0.0,0.0,2.667385701659373,0.08225973276364584,0.0,0.0005564503409800636,0.001419760608314391,0.006499112773894922,0.5,0.0013385909842327237,0.007650136947631836,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029999999329447746,-0.10207537864562255,-0.0059523810632526875,-0.0187000073492527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06614622689141925,0.5,0.06666667014360428,1.1808909177780151,2.5180068016052246,1.838947057723999
ring,j0_jacobian,COc1ccc(-c2cc(C(F)(F)F)c3c(=O)n(-c4ccccc4)[nH]c3n2)cc1,5.0,1.670548439025879,-5.835294723510742e-05,0.07777778059244156,6.0247318742767675e-06,0.006756756920367479,6.488943199656205e-06,0.09090909361839294,0.0,0.0,0.0,0.0,3.379817365934117,0.17544675954997047,0.0,0.0011278745369054377,0.002829862292855978,0.011236146092414856,0.0,0.00019782781600952148,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04444444552063942,-0.33811778853964825,-0.013513513840734959,-0.014169677062000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14602982576178647,0.0,0.0,1.670548439025879,1.7159206867218018,0.9678394794464111
ring,j0_jacobian,COc1ccc(-c2csc(N(CCC[NH+]3CCOCC3)C(=O)CCl)n2)cc1,10.0,1.6966775059700012,8.463859558105469e-06,0.10185185261070728,0.2596424622076938,0.015463917516171932,0.012206751853227615,0.0,0.0,0.0,0.0,0.0,3.1557444712134943,0.18527807364210958,0.0,0.00034527362248581994,0.0009309040506764177,0.004033736843666702,0.5,0.0006317600491456687,0.005326777696609497,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03703703545033932,-0.14476413004217648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07322806796088344,0.0,0.0,1.6966774463653564,2.2383737564086914,2.510403871536255
ring,j0_jacobian,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)n2)cc1OC,14.0,1.7128067016601562,-4.76837158203125e-07,0.07017543911933899,0.3061485558627055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1255399244474473,0.14671257808501537,0.0,0.000426913375690674,0.001113801531118952,0.003651606117614392,0.5,0.0005347108817659318,0.004805952310562134,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02631578966975212,-0.1991592824580266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07610561028425877,0.0,0.0,1.7128067016601562,2.496835947036743,3.0584564208984375
ring,j0_jacobian,COc1ccc(-c2n[nH]c3c2C(c2ccc(OC)c(OC)c2)N(c2ccccc2)C3=O)cc1,9.0,0.8912611901760101,0.0,0.05000000074505806,0.06973746046423912,0.029999999329447746,4.2356531620025635,0.018518518656492233,0.0,0.0,0.0,0.0,2.743998187805523,1.1748661743476987,0.0,1.4598139728150272e-06,1.6121935573210067e-06,3.210793806829315e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07999999821186066,0.8912612199783325,1.6812890768051147,2.437775135040283
ring,j0_jacobian,COc1ccc(-c2nc(C#N)c(NCc3ccccc3Cl)o2)cc1,6.0,1.2425174117088318,0.0,0.05000000074505806,0.0700608342885971,0.015625,0.07332722470164299,0.0,0.0,0.0,0.0,0.0,2.5250704950108664,0.10147201549261808,0.0,7.128117545107671e-07,7.81355964818431e-07,1.5308095839827729e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1666666716337204,1.2425174713134766,1.9205790758132935,2.7692017555236816
ring,j0_jacobian,COc1ccc(-n2c(SCC(=O)Nc3ccc(Br)cc3)nc(O)cc2=O)cc1,9.0,1.107323557138443,0.0,0.07608695514500141,0.22150276228785515,0.0,0.0,0.02777777798473835,0.0,0.0,0.0,0.0,3.0404265490030773,0.15924042370170355,0.0,5.730578322982183e-07,6.140934090126393e-07,1.0554555274211452e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666667014360428,1.1073235273361206,2.663999080657959,1.974038004875183
ring,j0_jacobian,COc1ccc(C(=O)C2CCN(C(=O)Nc3ccc(C)cc3)CC2)cc1,8.0,1.7877208590507507,0.0,0.13461538776755333,0.22281385958194733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2326665814758586,0.19031885266304016,0.0,6.218682102598905e-07,6.85253780829953e-07,1.5642884818589664e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7877209186553955,2.1820521354675293,3.017845392227173
ring,j0_jacobian,COc1ccc(C(=O)COC(=O)CCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,9.0,1.8000396490097046,0.0,0.09649122878909111,0.3871564418077469,0.07009345665574074,0.3013048619031906,0.02380952425301075,0.08333333333333333,0.0,0.0,0.0,2.932292896471228,0.4458428689589103,0.0,8.387611956095498e-07,9.259720741283672e-07,1.946067641256377e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000396490097046,2.5850424766540527,3.677628755569458
ring,j0_jacobian,COc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cc([N+](=O)[O-])ccc2F)cc1,12.0,0.7530584335327148,-5.4270029067993164e-05,0.010869565419852734,9.552270512358518e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1144376400559635,0.010869804226615543,0.0,0.0010989669826813042,0.0031269037863239646,0.015044152736663818,0.0,0.003026411635801196,0.01515740156173706,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07608695421367884,-0.14105234512385323,-0.013513513840734959,-0.009556083474308252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12725257520395417,1.0,0.13333334028720856,0.7530584335327148,1.7917948961257935,2.6836490631103516
ring,j0_jacobian,COc1ccc(C(=O)NCCCn2ccnc2)cc1,8.0,0.729969322681427,1.582503318786621e-05,0.04054053872823715,4.0754057408776134e-06,0.008064515888690948,0.0236258115619421,0.0,0.0,0.0,0.0,0.0,2.781712475682398,0.054512526358848845,0.0,0.0010293742634530645,0.0023979393658919435,0.010340588659033756,0.5,0.0010643377900123596,0.003929197788238525,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04054053872823715,-0.41892693197951303,-0.008064515888690948,-0.02344389259815216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1591977607613444,1.0,0.23333333432674408,0.729969322681427,1.7848875522613525,1.4116326570510864
ring,j0_jacobian,COc1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1,8.0,1.2851009368896484,-6.091594696044922e-05,0.08653846383094788,0.11174549228235264,0.005494505632668734,0.0005359630449675024,0.02777777798473835,0.0,0.0,0.0,0.0,2.9885173022864606,0.147881111280185,0.0,0.0005367121362951366,0.0013147287480705927,0.005016291215667934,0.5,0.0005445053684525192,0.00427323579788208,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009615384042263031,-0.180976129409828,0.0,-0.00685250578681007,-0.02777777798473835,0.0,0.0,0.0,0.0,0.0,0.0,-0.0843503208261609,0.5,0.06666667014360428,1.2851009368896484,2.1008477210998535,1.993613362312317
ring,j0_jacobian,COc1ccc(C(CNc2ncnc3sc(C)c(C)c23)N(C)C)cc1,11.0,1.4211513698101044,0.0,0.11764706298708916,0.27129465341567993,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,3.2718102462266865,0.21672072634100914,0.0,3.527466674313473e-07,4.0082699115373543e-07,8.031244362882717e-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333507180214,1.4211513996124268,2.3105971813201904,2.65574049949646
ring,j0_jacobian,COc1ccc(CC(=O)NC2CCN(CC(=O)Nc3ccc4c(c3)OCCO4)CC2)cc1OC,12.0,1.1157844960689545,0.0,0.06617647223174572,0.12773332186043262,0.0,0.0,0.021739130839705467,0.0,0.0,0.0,0.0,2.870927554651751,0.11984893353655934,0.0,5.747777152009803e-07,6.26172536044578e-07,1.2294954103708733e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333507180214,1.1157845258712769,2.4960522651672363,1.8854860067367554
ring,j0_jacobian,COc1ccc(CC(=O)Nc2cc(NC(=O)Cc3ccc(OC)c(OC)c3)cc(C(=O)O)c2)cc1OC,18.0,1.555448591709137,0.0,0.1791044846177101,0.6420498937368393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064553303604747,0.33961695805191994,0.0,7.69281939483335e-07,8.115552816434501e-07,1.3932056504017964e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666667014360428,1.5554485321044922,3.178825616836548,3.401885747909546
ring,j0_jacobian,COc1ccc(CCNC(=O)C2CCN(C(=O)c3ccc(Br)cc3)CC2)cc1OC,11.0,1.7408049702644348,0.0002200603485107422,0.033898305147886276,0.03595425270884789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.074916216218784,0.04288686832509825,0.0,0.000611674354047409,0.001319735984793624,0.00383546998273232,0.5,0.001693524420261383,0.004837989807128906,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03389830328524113,-0.2007597453108474,-0.004807692486792803,-0.004965309519320726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09013725947957596,0.0,0.0,1.74080491065979,2.4871246814727783,2.4072425365448
