molecule_id,sample_id,method,source_type,rotatable_bond_count,has_ring,bond_violation,angle_violation,torsion_circular_error,ring_invalidity,clash_score,severe_clash,chirality_error,chirality_preserved,aligned_RMSD,MMFF_coverage,force_field_method,relaxation_energy_drop,relaxation_RMSD,optimization_success,ms_per_conformer,subsets
c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,ECIR_4step_teacher,upstream_etflow_formal,1,True,0.01021926011890173,0.025436557829380035,0.09351781755685806,0.011119586415588856,0.0,False,0.0,True,1.4732298851013184,True,MMFF94s,7.872350527225201,0.05630291998386383,False,83.49760000419337,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,MMFF_10step,upstream_etflow_formal,1,True,0.0033021478448063135,0.005124789196997881,0.058656297624111176,0.0037631988525390625,0.0,False,0.0,True,1.4703136682510376,True,MMFF94s,10.419568408499778,0.05736655741930008,False,4.825600000913255,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,val::c1c2c(cc3sc(N4CCOCC4)nc13)OCO2__gen0001,MMFF_50step,upstream_etflow_formal,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.448598861694336,True,MMFF94s,12.908017125741587,0.15091876685619354,False,5.281299992930144,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,upstream,upstream_etflow_formal,2,True,0.0116954380646348,0.018157614395022392,0.16974511742591858,0.013887222856283188,0.0,False,0.0,True,0.970717191696167,True,MMFF94s,5.433785129946834,0.03423240780830383,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,ECIR_4step_teacher,upstream_etflow_formal,2,True,0.011117568239569664,0.018981320783495903,0.1644337773323059,0.01381553616374731,0.0,False,0.0,True,0.9712644815444946,True,MMFF94s,4.435980895429495,0.03374157100915909,False,71.53100000869017,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,MMFF_10step,upstream_etflow_formal,2,True,0.003161458531394601,0.005745167378336191,0.07710888981819153,0.0039297062903642654,0.0,False,0.0,True,0.9681018590927124,True,MMFF94s,5.433785129946834,0.03423240780830383,False,5.193899996811524,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0001,MMFF_50step,upstream_etflow_formal,2,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.9585475325584412,True,MMFF94s,6.151360397837628,0.12785358726978302,False,9.309599990956485,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,upstream,upstream_etflow_formal,2,True,0.010561741888523102,0.017784764990210533,0.19396904110908508,0.0154799222946167,0.0,False,0.0,True,1.130308747291565,True,MMFF94s,5.9073679693043175,0.03660677745938301,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,ECIR_4step_teacher,upstream_etflow_formal,2,True,0.010577497072517872,0.018283307552337646,0.18442925810813904,0.014371850527822971,0.0,False,0.0,True,1.1314681768417358,True,MMFF94s,5.334544696970497,0.03559540957212448,False,70.69370000681374,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,MMFF_10step,upstream_etflow_formal,2,True,0.002470869803801179,0.005144674330949783,0.046741485595703125,0.0032951270695775747,0.0,False,0.0,True,1.1270662546157837,True,MMFF94s,5.9073679693043175,0.03660677745938301,False,5.068999991635792,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc2cn[nH]c2cc1NC1CCCCCC1,val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,MMFF_50step,upstream_etflow_formal,2,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.1012674570083618,True,MMFF94s,6.619861210401282,0.14033624529838562,False,9.234799988917075,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,upstream,upstream_etflow_formal,4,True,0.012906393967568874,0.020853126421570778,0.06041671335697174,0.01709178276360035,0.0,False,0.0,True,2.2068357467651367,True,MMFF94s,11.94526466170116,0.060404207557439804,False,0.0,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,ECIR_4step_teacher,upstream_etflow_formal,4,True,0.010897048749029636,0.022096704691648483,0.07276341319084167,0.013656849972903728,0.0,False,0.0,True,2.2088634967803955,True,MMFF94s,10.90581970060802,0.058511339128017426,False,76.97119998920243,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,MMFF_10step,upstream_etflow_formal,4,True,0.006538975052535534,0.009250125847756863,0.04851868748664856,0.008113287389278412,0.0,False,0.0,True,2.2123544216156006,True,MMFF94s,11.94526466170116,0.060404207557439804,False,6.906800001161173,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,MMFF_50step,upstream_etflow_formal,4,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,2.1908864974975586,True,MMFF94s,15.998267264443754,0.16339229047298431,False,17.309500006376766,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,upstream,upstream_etflow_formal,4,True,0.01255848165601492,0.025467611849308014,0.08789519965648651,0.015974614769220352,0.0,False,0.0,True,1.6430084705352783,True,MMFF94s,14.484841577517216,0.0572749488055706,False,0.0,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,ECIR_4step_teacher,upstream_etflow_formal,4,True,0.010925124399363995,0.026892412453889847,0.08658476173877716,0.012172346003353596,0.0,False,0.0,True,1.643929123878479,True,MMFF94s,13.665721664376036,0.0565057210624218,False,80.52820000739302,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,MMFF_10step,upstream_etflow_formal,4,True,0.00434753717854619,0.008573251776397228,0.055106744170188904,0.0057037449441850185,0.0,False,0.0,True,1.6491082906723022,True,MMFF94s,14.484841577517216,0.0572749488055706,False,9.3920000072103,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,MMFF_50step,upstream_etflow_formal,4,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.6169935464859009,True,MMFF94s,17.513778575254932,0.1447553187608719,False,18.517999997129664,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,upstream,upstream_etflow_formal,1,True,0.012522662058472633,0.020532527938485146,0.18726754188537598,0.013280204497277737,0.0,False,0.0,True,0.14687706530094147,True,MMFF94s,6.530034801471103,0.05430852994322777,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,ECIR_4step_teacher,upstream_etflow_formal,1,True,0.013038992881774902,0.021013155579566956,0.18604111671447754,0.012624291703104973,0.0,False,0.0,True,0.14691902697086334,True,MMFF94s,6.547886019893063,0.05215921625494957,False,72.7651000051992,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,MMFF_10step,upstream_etflow_formal,1,True,0.004690622445195913,0.005797984544187784,0.1527402400970459,0.005320038180798292,0.0,False,0.0,True,0.15955130755901337,True,MMFF94s,6.530034801471103,0.05430852994322777,False,4.761699994560331,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,MMFF_50step,upstream_etflow_formal,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.2717497944831848,True,MMFF94s,7.508029848616076,0.1459842026233673,False,8.379699997021817,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,upstream,upstream_etflow_formal,1,True,0.01508848462253809,0.01856415532529354,0.1149914339184761,0.014226005412638187,0.0,False,0.0,True,0.04504180699586868,True,MMFF94s,7.092397827553036,0.05598721280694008,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,ECIR_4step_teacher,upstream_etflow_formal,1,True,0.014682342298328876,0.018803514540195465,0.11190366744995117,0.012367810122668743,0.0,False,0.0,True,0.04538308456540108,True,MMFF94s,6.51115335119637,0.049663957208395004,False,67.74139999470208,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,MMFF_10step,upstream_etflow_formal,1,True,0.003595176851376891,0.005672832019627094,0.0938713550567627,0.003940514288842678,0.0,False,0.0,True,0.06774517893791199,True,MMFF94s,7.092397827553036,0.05598721280694008,False,3.850000008242205,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,MMFF_50step,upstream_etflow_formal,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.13673289120197296,True,MMFF94s,7.630770430203498,0.12805113196372986,False,7.478100000298582,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,upstream,upstream_etflow_formal,1,True,0.010600038804113865,0.021255427971482277,0.16080112755298615,0.015381932258605957,0.0,False,0.0,True,0.7101837396621704,True,MMFF94s,6.44503478561365,0.05620665103197098,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,ECIR_4step_teacher,upstream_etflow_formal,1,True,0.008202549070119858,0.022386742755770683,0.15674865245819092,0.010669410228729248,0.0,False,0.0,True,0.7111337184906006,True,MMFF94s,5.536354431050398,0.05596661567687988,False,67.51730000542011,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,MMFF_10step,upstream_etflow_formal,1,True,0.002607484580948949,0.006781688425689936,0.0521816648542881,0.0028723254799842834,0.0,False,0.0,True,0.7138620018959045,True,MMFF94s,6.44503478561365,0.05620665103197098,False,3.665400014142506,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,MMFF_50step,upstream_etflow_formal,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.7618480920791626,True,MMFF94s,8.436079035396666,0.15392401814460754,False,6.433000002289191,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,upstream,upstream_etflow_formal,1,True,0.010948852635920048,0.019900832325220108,0.03923487663269043,0.014322854578495026,0.0,False,0.0,True,1.1819742918014526,True,MMFF94s,4.616312870811093,0.042771436274051666,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,ECIR_4step_teacher,upstream_etflow_formal,1,True,0.010737661272287369,0.020257074385881424,0.043673280626535416,0.011815041303634644,0.0,False,0.0,True,1.182477593421936,True,MMFF94s,4.462038897375706,0.04055451974272728,False,67.8256999963196,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,MMFF_10step,upstream_etflow_formal,1,True,0.001922519993968308,0.005804189946502447,0.049668312072753906,0.00283629447221756,0.0,False,0.0,True,1.1871731281280518,True,MMFF94s,4.616312870811093,0.042771436274051666,False,3.3584000047994778,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,MMFF_50step,upstream_etflow_formal,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.1827507019042969,True,MMFF94s,4.930790346455623,0.07793694734573364,False,6.416999996872619,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,upstream,upstream_etflow_formal,0,True,0.014538314193487167,0.018053783103823662,0.0,0.016114020720124245,0.0,False,0.0,True,0.3581547737121582,True,MMFF94s,6.169889842183352,0.03694508224725723,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,ECIR_4step_teacher,upstream_etflow_formal,0,True,0.012156425043940544,0.016185399144887924,0.0,0.012649623677134514,0.0,False,0.0,True,0.35822975635528564,True,MMFF94s,4.541182459158449,0.0339977853000164,False,59.281099995132536,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,MMFF_10step,upstream_etflow_formal,0,True,0.004218757152557373,0.006032899953424931,0.0,0.004614622797816992,0.0,False,0.0,True,0.34980231523513794,True,MMFF94s,6.169889842183352,0.03694508224725723,False,3.3617000008234754,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,MMFF_50step,upstream_etflow_formal,0,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.29180505871772766,True,MMFF94s,6.939330593510412,0.09555455297231674,False,5.875899994862266,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,upstream,upstream_etflow_formal,0,True,0.012207678519189358,0.015900393947958946,0.0,0.015204166062176228,0.0,False,0.0,True,0.7205735445022583,True,MMFF94s,3.771823141870044,0.030504552647471428,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,ECIR_4step_teacher,upstream_etflow_formal,0,True,0.01056660432368517,0.015865560621023178,0.0,0.01205301284790039,0.0,False,0.0,True,0.7207406163215637,True,MMFF94s,3.218134635352513,0.029641898348927498,False,59.01830000220798,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,MMFF_10step,upstream_etflow_formal,0,True,0.0018406907329335809,0.004924845416098833,0.0,0.0021358225494623184,0.0,False,0.0,True,0.719391405582428,True,MMFF94s,3.771823141870044,0.030504552647471428,False,3.42550000641495,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,MMFF_50step,upstream_etflow_formal,0,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.7039756774902344,True,MMFF94s,4.313516471488512,0.10567217320203781,False,5.674100000760518,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,upstream,upstream_etflow_formal,0,True,0.013189665041863918,0.020769143477082253,0.0,0.014331679791212082,0.0,False,0.0,True,0.017306281253695488,True,MMFF94s,4.295435546202235,0.030584800988435745,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,ECIR_4step_teacher,upstream_etflow_formal,0,True,0.01258903555572033,0.021956004202365875,0.0,0.013171923346817493,0.0,False,0.0,True,0.017702477052807808,True,MMFF94s,4.448360692466174,0.030469195917248726,False,70.90979999338742,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,MMFF_10step,upstream_etflow_formal,0,True,0.0017652594251558185,0.0032823304645717144,0.0,0.0019584642723202705,0.0,False,0.0,True,0.03174588829278946,True,MMFF94s,4.295435546202235,0.030584800988435745,False,3.3435999939683825,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,MMFF_50step,upstream_etflow_formal,0,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.03309541940689087,True,MMFF94s,4.384768502744279,0.03797009587287903,False,6.181100005051121,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,upstream,upstream_etflow_formal,0,True,0.011771135963499546,0.021173691377043724,0.0,0.011777739971876144,0.0,False,0.0,True,0.016895173117518425,True,MMFF94s,4.370337971388203,0.029951859265565872,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,ECIR_4step_teacher,upstream_etflow_formal,0,True,0.013127664104104042,0.022341744974255562,0.0,0.013067007064819336,0.0,False,0.0,True,0.01701546646654606,True,MMFF94s,4.5162058114168815,0.031121734529733658,False,57.332800002768636,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,MMFF_10step,upstream_etflow_formal,0,True,0.0010546528501436114,0.003066177247092128,0.0,0.0012451723450794816,0.0,False,0.0,True,0.02960992604494095,True,MMFF94s,4.370337971388203,0.029951859265565872,False,3.4394999966025352,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,MMFF_50step,upstream_etflow_formal,0,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.032982178032398224,True,MMFF94s,4.444767783709388,0.0380534864962101,False,5.326099999365397,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,upstream,upstream_etflow_formal,3,True,0.01247210893779993,0.022734684869647026,0.05707120895385742,0.015759754925966263,0.0,False,0.0,True,1.5210235118865967,True,MMFF94s,10.882463411055433,0.055791668593883514,False,0.0,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,ECIR_4step_teacher,upstream_etflow_formal,3,True,0.011092652566730976,0.02437724731862545,0.04861889407038689,0.013734161853790283,0.0,False,0.0,True,1.522746205329895,True,MMFF94s,10.441096553000047,0.05175689235329628,False,64.46930000674911,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,MMFF_10step,upstream_etflow_formal,3,True,0.0053765904158353806,0.009628132916986942,0.026845553889870644,0.005141240544617176,0.0,False,0.0,True,1.5159552097320557,True,MMFF94s,10.882463411055433,0.055791668593883514,False,5.672900006175041,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,MMFF_50step,upstream_etflow_formal,3,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.5134201049804688,True,MMFF94s,13.461596182992654,0.11750287562608719,False,10.173999995458871,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,upstream,upstream_etflow_formal,3,True,0.012529720552265644,0.018203090876340866,0.06628841161727905,0.016504043713212013,0.0,False,0.0,True,1.1633447408676147,True,MMFF94s,9.112237415632674,0.04905100166797638,False,0.0,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,ECIR_4step_teacher,upstream_etflow_formal,3,True,0.009888042695820332,0.01835024170577526,0.06249094009399414,0.011708241887390614,0.0,False,0.0,True,1.1647417545318604,True,MMFF94s,7.44488081592629,0.04943442344665527,False,67.41539998620283,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,MMFF_10step,upstream_etflow_formal,3,True,0.003183427033945918,0.00852989312261343,0.03894012048840523,0.003630912397056818,0.0,False,0.0,True,1.1637346744537354,True,MMFF94s,9.112237415632674,0.04905100166797638,False,6.525599994347431,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,MMFF_50step,upstream_etflow_formal,3,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,1.1656235456466675,True,MMFF94s,10.965906649468213,0.12271767109632492,False,9.727799988468178,all;rotatable_3_5;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,upstream,upstream_etflow_formal,2,True,0.011820744723081589,0.023229457437992096,0.027489811182022095,0.016530703753232956,0.0,False,0.0,True,0.8019418716430664,True,MMFF94s,6.497876968923862,0.04901488497853279,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,ECIR_4step_teacher,upstream_etflow_formal,2,True,0.010276243090629578,0.023767543956637383,0.02368023991584778,0.012806626036763191,0.0,False,0.0,True,0.8026439547538757,True,MMFF94s,5.3247778979770715,0.04694981873035431,False,64.12039999850094,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,MMFF_10step,upstream_etflow_formal,2,True,0.003946549259126186,0.007015932817012072,0.06741821765899658,0.005080622620880604,0.0,False,0.0,True,0.7971415519714355,True,MMFF94s,6.497876968923862,0.04901488497853279,False,4.665899992687628,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,MMFF_50step,upstream_etflow_formal,2,True,0.0,0.0,0.0,0.0,0.0,False,0.0,True,0.8212141990661621,True,MMFF94s,8.304763313284155,0.15225790441036224,False,7.914100002381019,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,upstream,upstream_etflow_formal,2,True,0.01370914839208126,0.02386160008609295,0.07217967510223389,0.019353263080120087,0.0,False,0.0,True,0.751052737236023,True,MMFF94s,7.760911824706312,0.059170082211494446,False,0.0,all;rotatable_le_2;ring;source_upstream_etflow_formal;MMFF_supported
