sample_id,bond_solver_failure_fraction,cartesian_bond_subspace_cosine,bond_cancellation_fraction,atom_clipping_fraction,graph_clip_scale_min
val::Cc1ccccc1OCC(=O)N_N=C_c1ccc(N(C)C)cc1__gen0001::cartesian_s1_u0.350,0.0,0.8180520683526993,0.0,0.0,1.0
val::Cc1ccccc1OCC(=O)N_N=C_c1ccc(N(C)C)cc1__gen0001::cartesian_s2_u0.350,0.0,0.8129966855049133,0.0,0.0,1.0
val::Cc1cnc(C(=O)OCC(=O)NC(C)CCc2ccccc2)cn1__gen0001,0.0,0.7553520500659943,0.0,0.0,1.0
val::Cc1csc(NC(=O)CSc2nsc(SCC(=O)Nc3nc(C)cs3)c2C#N)n1__gen0001::cartesian_s1_u0.350,0.0,0.2639074958860874,0.0,0.0,1.0
val::Cc1csc(NC(=O)CSc2nsc(SCC(=O)Nc3nc(C)cs3)c2C#N)n1__gen0001::cartesian_s2_u0.350,0.0,0.1850525178015232,0.0,0.0,1.0
val::Cc1csc(SCc2nnc(-c3ccccc3Br)o2)n1__gen0001,0.0,0.28797697275877,0.0,0.0,1.0
val::Cc1nc(-c2ccc(NC(=O)C(C)(C)C)cc2)c(-c2ccccc2)o1__gen0001,0.0,0.7432159334421158,0.0,0.0,1.0
val::Cc1nc(NCCNC(=O)c2ccco2)c2c(C)c(C)sc2n1__gen0000,0.0,0.5522363781929016,0.0,0.0,1.0
val::Cc1nc2ccc(NC(=O)Cc3c(F)cccc3Cl)cc2s1__gen0000,0.0,0.5118532851338387,0.0,0.0,1.0
val::Cc1nc2ccccc2c2oc(C(=O)NCCCN3CCCC3=O)cc12__gen0000,0.0,0.6957444995641708,0.0,0.0,1.0
val::Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1cccc2ccccc12__gen0001::cartesian_s1_u0.350,0.0,0.6086139529943466,0.0,0.0,1.0
val::Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1cccc2ccccc12__gen0001::cartesian_s2_u0.350,0.0,0.6228255331516266,0.0,0.0,1.0
val::Cc1nn(C)c(Cl)c1CN1CCN(C2CCCCC2)C(CCO)C1__gen0001::cartesian_s1_u0.350,0.0,0.7736837565898895,0.0,0.0,1.0
val::Cc1nn(C)c(Cl)c1CN1CCN(C2CCCCC2)C(CCO)C1__gen0001::cartesian_s2_u0.350,0.0,0.7230909615755081,0.0,0.0,1.0
val::Cc1nn(C)cc1_C=N\NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccccc1__gen0001,0.0,0.727680116891861,0.0,0.0,1.0
val::Cc1nnc(SCC(=O)NC(=O)NCc2ccco2)s1__gen0001,0.0,0.35857274383306503,0.0,0.0,1.0
val::Cc1nnc2ccc(N3CCCC3)nn12__gen0000,0.0,0.6051065772771835,0.0,0.0,1.0
val::Cc1onc(-c2ccccc2)c1NC(=O)Nc1ccc(OC(F)F)cc1__gen0001::cartesian_s1_u0.350,0.0,0.515130989253521,0.0,0.0,1.0
val::Cc1onc(-c2ccccc2)c1NC(=O)Nc1ccc(OC(F)F)cc1__gen0001::cartesian_s2_u0.350,0.0,0.6348399966955185,0.0,0.0,1.0
val::Cc1sc2nc(C(C)Sc3nnc(C)n3-c3ccccc3)[nH]c(=O)c2c1C__gen0001::cartesian_s1_u0.350,0.0,0.48921894282102585,0.0,0.0,1.0
val::Cc1sc2nc(C(C)Sc3nnc(C)n3-c3ccccc3)[nH]c(=O)c2c1C__gen0001::cartesian_s2_u0.350,0.0,0.4771546944975853,0.0,0.0,1.0
val::Clc1cccc(CN2CCN(Cc3nc(CCc4ccccc4)no3)CC2)c1__gen0000,0.0,0.5572774708271027,0.0,0.0,1.0
val::Cn1c(=O)c2c(SCC(=O)Nc3nccs3)nc(C3CC3)nc2n(C)c1=O__gen0001,0.0,0.3989109769463539,0.0,0.0,1.0
val::Cn1c(=O)cc(SCC(=O)NCCCN2CCN(c3ccccc3F)CC2)c2ccccc21__gen0000::cartesian_s1_u0.350,0.0,0.6510075181722641,0.0,0.0,1.0
val::Cn1c(=O)cc(SCC(=O)NCCCN2CCN(c3ccccc3F)CC2)c2ccccc21__gen0000::cartesian_s2_u0.350,0.0,0.6491591036319733,0.0,0.0,1.0
val::Cn1c(CCN2CCCCC2)nc2cc([N+](=O)[O-])ccc21__gen0001,0.0,0.7164671421051025,0.0,0.0,1.0
val::Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)Nc1ccccc1F__gen0001::cartesian_s1_u0.350,0.0,0.39575131982564926,0.0,0.0,1.0
val::Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)Nc1ccccc1F__gen0001::cartesian_s2_u0.350,0.0,0.41321035474538803,0.0,0.0,1.0
val::Cn1c(NC(=O)c2ccc(Cl)cc2)c(-c2ccccn2)c(=O)c2ccccc21__gen0001,0.0,0.5934996902942657,0.0,0.0,1.0
val::Cn1cc(C(=O)NCc2cccnc2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21__gen0001::cartesian_s1_u0.350,0.0,0.7615385502576828,0.0,0.0,1.0
val::Cn1cc(C(=O)NCc2cccnc2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21__gen0001::cartesian_s2_u0.350,0.0,0.7564401626586914,0.0,0.0,1.0
val::Cn1cc(C(=O)c2ccc(Cl)cc2)cc1-c1nc2ccccc2n1C__gen0001::cartesian_s1_u0.350,0.0,0.5887081176042557,0.0,0.0,1.0
val::Cn1cc(C(=O)c2ccc(Cl)cc2)cc1-c1nc2ccccc2n1C__gen0001::cartesian_s2_u0.350,0.0,0.5922805964946747,0.0,0.0,1.0
val::Cn1cc(CN2CCN(c3ccccc3)CC2)c2ccccc21__gen0000,0.0,0.6587447077035904,0.0,0.0,1.0
val::Cn1cc(S(=O)(=O)N2CCCC2)cc1C(=O)NCc1ccccc1__gen0001,0.0,0.6350519508123398,0.0,0.0,1.0
val::Cn1cccc1Cc1nnc(SCC(=O)NCc2ccc(F)cc2)n1-c1ccc(F)cc1__gen0001,0.0,0.5126693099737167,0.0,0.0,1.0
val::Cn1nnnc1SCC(=O)Nc1ccccc1Cc1ccccc1__gen0000::cartesian_s1_u0.350,0.0,0.47924593836069107,0.0,0.0,1.0
val::Cn1nnnc1SCC(=O)Nc1ccccc1Cc1ccccc1__gen0000::cartesian_s2_u0.350,0.0,0.6066141873598099,0.0,0.0,1.0
val::Fc1ccc(CN2CCCCCC2)c(F)c1__gen0001::cartesian_s1_u0.350,0.0,0.8405484855175018,0.0,0.0,1.0
val::Fc1ccc(CN2CCCCCC2)c(F)c1__gen0001::cartesian_s2_u0.350,0.0,0.8687281161546707,0.0,0.0,1.0
val::Fc1ccc(CNc2ccc(CNc3ncn[nH]3)cc2)cc1__gen0000,0.0,0.45764103531837463,0.0,0.0,1.0
val::Fc1ccc(NC(=S)Nc2cccnc2)c(F)c1F__gen0001,0.0,0.26009857282042503,0.0,0.0,1.0
val::Fc1cccc(CN2CCN(c3ncccn3)CC2)c1__gen0000::cartesian_s1_u0.350,0.0,0.622749388217926,0.0,0.0,1.0
val::Fc1cccc(CN2CCN(c3ncccn3)CC2)c1__gen0000::cartesian_s2_u0.350,0.0,0.7148071527481079,0.0,0.0,1.0
val::N#CC(C#N)=C(Nc1ccccc1)c1ccccc1__gen0000,0.0,0.3461058437824249,0.0,0.0,1.0
val::N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CCCCC3)cc2)CC1__gen0001,0.0,0.7182444185018539,0.0,0.0,1.0
val::N#Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1__gen0001,0.0,0.49306921660900116,0.0,0.0,1.0
val::N#Cc1ccccc1NC(=O)CNc1ccc(Cl)c(C(F)(F)F)c1__gen0000,0.0,0.5802125632762909,0.0,0.0,1.0
val::N#Cc1cn(CC(=O)NCCc2c[nH]c3ccccc23)c2ccccc12__gen0001,0.0,0.5748599022626877,0.0,0.0,1.0
val::N#Cc1nc(-c2ccccc2Cl)oc1NCC1CCCO1__gen0000,0.0,0.4376954361796379,0.0,0.0,1.0
val::N=C([NH3+])NCCCCN__gen0001,0.0,0.7877343446016312,0.0,0.0,1.0
val::NC(=O)COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1__gen0000,0.0,0.7928507626056671,0.0,0.0,1.0
val::NC(=O)CSc1nnc(-c2ccncc2)o1__gen0001,0.0,0.2547449879348278,0.0,0.0,1.0
val::NC(=O)C[C@H](N)C(=O)O__gen0000::cartesian_s1_u0.350,0.0,0.636449933052063,0.0,0.0,1.0
val::NC(=O)C[C@H](N)C(=O)O__gen0000::cartesian_s2_u0.350,0.0,0.7054644525051117,0.0,0.0,1.0
val::NC(=O)SCC(=O)Nc1cccc(Cl)c1__gen0001,0.0,0.40088894963264465,0.0,0.0,1.0
val::NC(N)=NC(N)=Nc1ccc2ccccc2c1__gen0000,0.0,0.697257399559021,0.0,0.0,1.0
val::NC(N)=N_N=C_c1cn(-c2ccccc2)nc1-c1cccs1__gen0000,0.0,0.2064475603401661,0.0,0.0,1.0
val::NC1=NC2(CCN(Cc3ccccc3)CC2)n2c(nc3ccccc32)N1__gen0001::cartesian_s1_u0.350,0.0,0.5843360722064972,0.0,0.0,1.0
val::NC1=NC2(CCN(Cc3ccccc3)CC2)n2c(nc3ccccc32)N1__gen0001::cartesian_s2_u0.350,0.0,0.5805145502090454,0.0,0.0,1.0
val::NCCCC[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O__gen0000,0.0,0.6415742039680481,0.0,0.0,1.0
val::NNC(=O)CN1C(c2cccc(Cl)c2)=Nc2ccc(Br)cc2C1c1ccccc1__gen0000,0.0,0.5794648975133896,0.0,0.0,1.0
val::NS(=O)(=O)c1ccc(NC(=S)NC(=O)C2CCCCC2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.7870945185422897,0.0,0.0,1.0
val::NS(=O)(=O)c1ccc(NC(=S)NC(=O)C2CCCCC2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.8569231927394867,0.0,0.0,1.0
val::Nc1nc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n[nH]1__gen0000,0.0,0.2338932827115059,0.0,0.0,1.0
val::O=C(C1=C[C@@H]2[C@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@H]3[C@@H](C(=O)c3ccc(Cl)cc3)N2C=C1)c1ccccc1__gen0001::cartesian_s1_u0.350,0.0,0.5732554793357849,0.0,0.0,1.0
val::O=C(C1=C[C@@H]2[C@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@H]3[C@@H](C(=O)c3ccc(Cl)cc3)N2C=C1)c1ccccc1__gen0001::cartesian_s2_u0.350,0.0,0.6073941588401794,0.0,0.0,1.0
val::O=C(CC(C(=O)O)C1CCCO1)NCc1ccccc1__gen0001::cartesian_s1_u0.350,0.0,0.7018586993217468,0.0,0.0,1.0
val::O=C(CC(C(=O)O)C1CCCO1)NCc1ccccc1__gen0001::cartesian_s2_u0.350,0.0,0.7687329798936844,0.0,0.0,1.0
val::O=C(CC1CCCC1)Nc1nc2ccccc2[nH]1__gen0000,0.0,0.6575814038515091,0.0,0.0,1.0
val::O=C(CCC1CCCN(C(=O)Cn2cnnn2)C1)NCc1ccccc1F__gen0001::cartesian_s1_u0.350,0.0,0.5501218140125275,0.0,0.0,1.0
val::O=C(CCC1CCCN(C(=O)Cn2cnnn2)C1)NCc1ccccc1F__gen0001::cartesian_s2_u0.350,0.0,0.6346330791711807,0.0,0.0,1.0
val::O=C(CCCCC(=O)NCCCc1ccccc1)NCCCc1ccccc1__gen0000::cartesian_s1_u0.350,0.0,0.863725021481514,0.0,0.0,1.0
val::O=C(CCCCC(=O)NCCCc1ccccc1)NCCCc1ccccc1__gen0000::cartesian_s2_u0.350,0.0,0.8638885021209717,0.0,0.0,1.0
val::O=C(CCNS(=O)(=O)c1cccc2nsnc12)NCc1ccco1__gen0001,0.0,0.3207704871892929,0.0,0.0,1.0
val::O=C(CCc1ccccc1)NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1__gen0001::cartesian_s1_u0.350,0.0,0.6830624938011169,0.0,0.0,1.0
val::O=C(CCc1ccccc1)NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1__gen0001::cartesian_s2_u0.350,0.0,0.7535699307918549,0.0,0.0,1.0
val::O=C(CCc1ccccc1)Nc1ccccc1C(F)(F)F__gen0001,0.0,0.6521559655666351,0.0,0.0,1.0
val::O=C(CCl)N1CCN(c2ccc(Cl)cc2[N+](=O)[O-])CC1__gen0000,0.0,0.6706712245941162,0.0,0.0,1.0
val::O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1[NH+]1CCCCC1__gen0000,0.0,0.7419862300157547,0.0,0.0,1.0
val::O=C(CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1)N1CCOCC1__gen0001,0.0,0.6548278629779816,0.0,0.0,1.0
val::O=C(CNC(=O)c1cccs1)NCCN1CCC(Cc2ccccc2)CC1__gen0001::cartesian_s1_u0.350,0.0,0.6283597648143768,0.0,0.0,1.0
val::O=C(CNC(=O)c1cccs1)NCCN1CCC(Cc2ccccc2)CC1__gen0001::cartesian_s2_u0.350,0.0,0.6347764879465103,0.0,0.0,1.0
val::O=C(CNS(=O)(=O)c1cccc2nonc12)NCc1ccc(F)cc1__gen0000::cartesian_s1_u0.350,0.0,0.4272003397345543,0.0,0.0,1.0
val::O=C(CNS(=O)(=O)c1cccc2nonc12)NCc1ccc(F)cc1__gen0000::cartesian_s2_u0.350,0.0,0.454291507601738,0.0,0.0,1.0
val::O=C(COC(=O)C1CCC1)NCc1ccccc1Cl__gen0001,0.0,0.5995480865240097,0.0,0.0,1.0
val::O=C(COC(=O)C1CCCCC1)Nc1cc([N+](=O)[O-])ccc1F__gen0001,0.0,0.7551461160182953,0.0,0.0,1.0
val::O=C(COC(=O)_C=C_c1ccc2c(c1)OCO2)Nc1ccccc1__gen0000::cartesian_s1_u0.350,0.0,0.4901087358593941,0.0,0.0,1.0
val::O=C(COC(=O)_C=C_c1ccc2c(c1)OCO2)Nc1ccccc1__gen0000::cartesian_s2_u0.350,0.0,0.6602579653263092,0.0,0.0,1.0
val::O=C(COC(=O)c1c(Cl)cccc1Cl)Nc1cc(Cl)ccc1Oc1ccccc1__gen0001,0.0,0.6124968379735947,0.0,0.0,1.0
val::O=C(COC(=O)c1c2c(nc3ccccc13)_C(=C_c1ccco1)CC2)NC1CCCC1__gen0001::cartesian_s1_u0.350,0.0,0.6358131021261215,0.0,0.0,1.0
val::O=C(COC(=O)c1c2c(nc3ccccc13)_C(=C_c1ccco1)CC2)NC1CCCC1__gen0001::cartesian_s2_u0.350,0.0,0.6325371414422989,0.0,0.0,1.0
val::O=C(COc1ccccc1)N1CC[NH+](CC2CC3C=CC2C3)CC1__gen0000,0.0,0.6715830266475677,0.0,0.0,1.0
val::O=C(COc1ccccc1Cl)N1CCCCCCC1__gen0001::cartesian_s1_u0.350,0.0,0.7671424895524979,0.0,0.0,1.0
val::O=C(COc1ccccc1Cl)N1CCCCCCC1__gen0001::cartesian_s2_u0.350,0.0,0.8701981753110886,0.0,0.0,1.0
val::O=C(CSC1=NNC(c2ccccn2)S1)Nc1ccccc1__gen0000::cartesian_s1_u0.350,0.0,0.07488473411649466,0.0,0.0,1.0
val::O=C(CSC1=NNC(c2ccccn2)S1)Nc1ccccc1__gen0000::cartesian_s2_u0.350,0.0,0.19542573764920235,0.0,0.0,1.0
val::O=C(CSc1ccc(F)cc1)Nc1ccc(Br)cc1__gen0000::cartesian_s1_u0.350,0.0,0.587183490395546,0.0,0.0,1.0
val::O=C(CSc1ccc(F)cc1)Nc1ccc(Br)cc1__gen0000::cartesian_s2_u0.350,0.0,0.6297345906496048,0.0,0.0,1.0
val::O=C(CSc1nc2ncccc2[nH]1)NC1CCCC1__gen0000,0.0,0.5453823953866959,0.0,0.0,1.0
val::O=C(CSc1nnc(-c2ccccc2Br)o1)Nc1cccc2ccccc12__gen0000,0.0,0.31616056710481644,0.0,0.0,1.0
val::O=C(CSc1nnc(-c2cccs2)n1Cc1ccccc1)N1CCc2ccccc2C1__gen0000::cartesian_s1_u0.350,0.0,0.37758009135723114,0.0,0.0,1.0
val::O=C(CSc1nnc(-c2cccs2)n1Cc1ccccc1)N1CCc2ccccc2C1__gen0000::cartesian_s2_u0.350,0.0,0.5237969383597374,0.0,0.0,1.0
val::O=C(C[n+]1cc(Br)cc2ccccc21)c1ccc(Cl)cc1__gen0001,0.0,0.6640866696834564,0.0,0.0,1.0
val::O=C(NC(=S)N(CCc1ccccc1)CCc1ccccc1)c1ccco1__gen0000::cartesian_s1_u0.350,0.0,0.5577849745750427,0.0,0.0,1.0
val::O=C(NC(=S)N(CCc1ccccc1)CCc1ccccc1)c1ccco1__gen0000::cartesian_s2_u0.350,0.0,0.6752437502145767,0.0,0.0,1.0
val::O=C(NC(NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1)C(Cl)(Cl)Cl)C(c1ccccc1)c1ccccc1__gen0000,0.0,0.3687165454030037,0.0,0.0,1.0
val::O=C(NC1CCCC1)C1CCC(CNS(=O)(=O)c2ccc(F)cc2)CC1__gen0000,0.0,0.767766073346138,0.0,0.0,1.0
val::O=C(NC1CCCCCCC1)c1ccc2c(c1)OCO2__gen0000::cartesian_s1_u0.350,0.0,0.674508661031723,0.0,0.0,1.0
val::O=C(NC1CCCCCCC1)c1ccc2c(c1)OCO2__gen0000::cartesian_s2_u0.350,0.0,0.724572166800499,0.0,0.0,1.0
val::O=C(NCC(=O)N(Cc1ccc(F)cc1)C(C(=O)NCC1CCCO1)c1ccccc1)c1ccco1__gen0000::cartesian_s1_u0.350,0.0,0.539727583527565,0.0,0.0,1.0
val::O=C(NCC(=O)N(Cc1ccc(F)cc1)C(C(=O)NCC1CCCO1)c1ccccc1)c1ccco1__gen0000::cartesian_s2_u0.350,0.0,0.6538524478673935,0.0,0.0,1.0
val::O=C(NCC1CCCN(C(=O)c2cc(Cl)ccc2F)C1)c1ccc(F)cc1__gen0000::cartesian_s1_u0.350,0.0,0.73379285633564,0.0,0.0,1.0
val::O=C(NCC1CCCN(C(=O)c2cc(Cl)ccc2F)C1)c1ccc(F)cc1__gen0000::cartesian_s2_u0.350,0.0,0.8100351691246033,0.0,0.0,1.0
val::O=C(NCCCN1CCCCC1)C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1__gen0001,0.0,0.7187301069498062,0.0,0.0,1.0
val::O=C(NCCCN1CCOCC1)c1cc(-c2cccs2)on1__gen0000,0.0,0.3831743076443672,0.0,0.0,1.0
val::O=C(NCCN1CCOCC1)N1c2ccccc2Sc2ccccc21__gen0000::cartesian_s1_u0.350,0.0,0.5050488114356995,0.0,0.0,1.0
val::O=C(NCCN1CCOCC1)N1c2ccccc2Sc2ccccc21__gen0000::cartesian_s2_u0.350,0.0,0.6195845752954483,0.0,0.0,1.0
val::O=C(NCC[NH+]1CCN(c2ccccc2)CC1)c1ccccc1F__gen0001::cartesian_s1_u0.350,0.0,0.7609934955835342,0.0,0.0,1.0
val::O=C(NCC[NH+]1CCN(c2ccccc2)CC1)c1ccccc1F__gen0001::cartesian_s2_u0.350,0.0,0.8388957232236862,0.0,0.0,1.0
val::O=C(NCCc1ccccc1)c1cc(-c2ccco2)on1__gen0001::cartesian_s1_u0.350,0.0,0.4060601517558098,0.0,0.0,1.0
val::O=C(NCCc1ccccc1)c1cc(-c2ccco2)on1__gen0001::cartesian_s2_u0.350,0.0,0.434966541826725,0.0,0.0,1.0
val::O=C(NCCc1cccs1)C1CC1__gen0001::cartesian_s1_u0.350,0.0,0.36608074605464935,0.0,0.0,1.0
val::O=C(NCCc1cccs1)C1CC1__gen0001::cartesian_s2_u0.350,0.0,0.2937331721186638,0.0,0.0,1.0
val::O=C(NCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1__gen0000::cartesian_s1_u0.350,0.0,0.7028471380472183,0.0,0.0,1.0
val::O=C(NCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1__gen0000::cartesian_s2_u0.350,0.0,0.794042557477951,0.0,0.0,1.0
val::O=C(NCc1ccc(F)cc1)c1ccc(N2CCc3ccccc32)c([N+](=O)[O-])c1__gen0000,0.0,0.6549046635627747,0.0,0.0,1.0
val::O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1__gen0000,0.0,0.4423997476696968,0.0,0.0,1.0
val::O=C(NNS(=O)(=O)c1ccc(F)cc1)c1ccc2c(c1)OCO2__gen0000::cartesian_s1_u0.350,0.0,0.37701524049043655,0.0,0.0,1.0
val::O=C(NNS(=O)(=O)c1ccc(F)cc1)c1ccc2c(c1)OCO2__gen0000::cartesian_s2_u0.350,0.0,0.4209216237068176,0.0,0.0,1.0
val::O=C(Nc1ccc2c(c1)OCCO2)c1cnccn1__gen0001,0.0,0.28545786440372467,0.0,0.0,1.0
val::O=C(Nc1ccccc1)Nc1ccc(-n2ccc(C(F)(F)F)n2)cc1__gen0001,0.0,0.30041299387812614,0.0,0.0,1.0
val::O=C(Nc1ccccc1)Nc1ccno1__gen0001,0.0,0.1149089690297842,0.0,0.0,1.0
val::O=C(Nc1ccccc1Cl)_C(Cl)=C(\Cl)S(=O)c1ccccc1__gen0001,0.0,0.35307925939559937,0.0,0.0,1.0
val::O=C(Nc1ccccc1Cl)c1cc[n+]([O-])cc1__gen0000,0.0,0.2755562849342823,0.0,0.0,1.0
val::O=C(Nc1ccnn1C1CCN(Cc2c(F)cccc2Cl)CC1)C1CCCC1__gen0001,0.0,0.6448081731796265,0.0,0.0,1.0
val::O=C(O)C1C2C=CC(C2)C1C(=O)NCc1ccc(Cl)cc1Cl__gen0001,0.0,0.5587608814239502,0.0,0.0,1.0
val::O=C(O)C1C2C=CC3(CN(C_C=C_c4ccccc4)C(=O)C13)O2__gen0000,0.0,0.44004057347774506,0.0,0.0,1.0
val::O=C(O)C1CCN(S(=O)(=O)c2cccs2)CC1__gen0000,0.0,0.3944991007447243,0.0,0.0,1.0
val::O=C(O)CN1C(=O)_C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)SC1=S__gen0001,0.0,0.4592469856142998,0.0,0.0,1.0
val::O=C(O)CN1C(=O)_C(=C\c2cn(CC(=O)N3CCOCC3)c3ccccc23)SC1=S__gen0001,0.0,0.46483880281448364,0.0,0.0,1.0
val::O=C(O)CNC(=O)c1ccccc1Br__gen0000,0.0,0.5178804397583008,0.0,0.0,1.0
val::O=C(O)c1cc(NC(=O)c2cccs2)cc(NC(=O)c2cccs2)c1__gen0001,0.0,0.11141342483460903,0.0,0.0,1.0
val::O=C(O)c1ccc(C[NH+]2CCCCC2)o1__gen0000::cartesian_s1_u0.350,0.0,0.7093981802463531,0.0,0.0,1.0
val::O=C(O)c1ccc(C[NH+]2CCCCC2)o1__gen0000::cartesian_s2_u0.350,0.0,0.7590906023979187,0.0,0.0,1.0
val::O=C(O)c1ccccc1C(=O)c1ccc(Br)s1__gen0001,0.0,0.12064673937857151,0.0,0.0,1.0
val::O=C(OCC1OC(n2cc(Br)c(=O)[nH]c2=O)C(Br)C1O)c1ccccc1__gen0000::cartesian_s1_u0.350,0.0,0.2684558182954788,0.0,0.0,1.0
val::O=C(OCC1OC(n2cc(Br)c(=O)[nH]c2=O)C(Br)C1O)c1ccccc1__gen0000::cartesian_s2_u0.350,0.0,0.24451753124594688,0.0,0.0,1.0
val::O=C(_C=C_c1ccco1)NCC1COc2ccccc2O1__gen0000,0.0,0.4326580613851547,0.0,0.0,1.0
val::O=C(c1cc(-c2ccc(Cl)cc2)on1)N1CCOCC1__gen0000,0.0,0.41876012086868286,0.0,0.0,1.0
val::O=C(c1cc2sccc2n1Cc1ccc(F)cc1)N1CCCc2ccccc21__gen0001,0.0,0.487565353512764,0.0,0.0,1.0
val::O=C1C2C(c3cccc(_C=C_c4ccccc4)c3)CC=CC2C(c2ccc3ccccc3c2)N1Cc1ccccc1__gen0001,0.0,0.6255257278680801,0.0,0.0,1.0
val::O=C1CC(N2CCc3ccccc32)C(=O)N1c1ccc(F)cc1__gen0000,0.0,0.66474848985672,0.0,0.0,1.0
val::O=C1CCCC(O)=C1C1NCCc2ccccc21__gen0000,0.0,0.6507357209920883,0.0,0.0,1.0
val::O=C1CCCN1CCCNc1ncccc1[N+](=O)[O-]__gen0001,0.0,0.6852582395076752,0.0,0.0,1.0
val::O=C1COc2ccc(C(=O)CSc3nnc(-c4cccs4)n3Cc3ccccc3)cc2N1__gen0000,0.0,0.3171479031443596,0.0,0.0,1.0
val::O=C1NC(=O)N(CCc2ccc(F)cc2)C(=O)_C1=C\C=C\c1ccccc1__gen0000,0.0,0.7431887537240982,0.0,0.0,1.0
val::O=C1NC(=O)N(CCc2ccc(F)cc2)C(=O)_C1=C_C=C_c1ccccc1__gen0000,0.0,0.7613804489374161,0.0,0.0,1.0
val::O=C1NC(=S)N_C1=C_c1cccnc1__gen0001,0.0,0.2804730013012886,0.0,0.0,1.0
val::O=C1c2ccccc2-c2n[nH]c(=O)c3ccc(N4CCCCC4)c1c23__gen0001,0.0,0.6599551141262054,0.0,0.0,1.0
val::O=S(=O)(CCSc1ccc(C(F)(F)F)cn1)c1ccc(Cl)cc1__gen0001,0.0,0.5207629054784775,0.0,0.0,1.0
val::O=S(=O)(CCc1nc2ccccc2o1)c1ccc2ccccc2c1__gen0001,0.0,0.5938972979784012,0.0,0.0,1.0
val::O=S(=O)(NCC(c1cccnc1)N1CCc2ccccc2C1)c1ccccc1__gen0001::cartesian_s1_u0.350,0.0,0.5776883661746979,0.0,0.0,1.0
val::O=S(=O)(NCC(c1cccnc1)N1CCc2ccccc2C1)c1ccccc1__gen0001::cartesian_s2_u0.350,0.0,0.6214799731969833,0.0,0.0,1.0
val::O=S(=O)(Nc1cc2nc3ccccc3nc2n1Cc1ccccc1)c1ccc(Cl)cc1__gen0001::cartesian_s1_u0.350,0.0,0.5409729480743408,0.0,0.0,1.0
val::O=S(=O)(Nc1cc2nc3ccccc3nc2n1Cc1ccccc1)c1ccc(Cl)cc1__gen0001::cartesian_s2_u0.350,0.0,0.5564454346895218,0.0,0.0,1.0
val::O=S(=O)(Nc1ccccn1)c1cccc(S(=O)(=O)c2ccc(Cl)cc2)c1__gen0001::cartesian_s1_u0.350,0.0,0.6210549473762512,0.0,0.0,1.0
val::O=S(=O)(Nc1ccccn1)c1cccc(S(=O)(=O)c2ccc(Cl)cc2)c1__gen0001::cartesian_s2_u0.350,0.0,0.6336108148097992,0.0,0.0,1.0
val::O=S(=O)(c1ccc2c(c1)OCCO2)N1CCc2ccccc21__gen0001::cartesian_s1_u0.350,0.0,0.5830891728401184,0.0,0.0,1.0
val::O=S(=O)(c1ccc2c(c1)OCCO2)N1CCc2ccccc21__gen0001::cartesian_s2_u0.350,0.0,0.6853186339139938,0.0,0.0,1.0
val::O=S1(=O)CCC(NS(=O)(=O)_C=C_c2ccccc2)C1__gen0001::cartesian_s1_u0.350,0.0,0.6843993961811066,0.0,0.0,1.0
val::O=S1(=O)CCC(NS(=O)(=O)_C=C_c2ccccc2)C1__gen0001::cartesian_s2_u0.350,0.0,0.7533560246229172,0.0,0.0,1.0
val::O=[N+]([O-])c1cc(-c2cnc3ccccc3n2)ccc1Oc1ccc(Br)cc1__gen0000,0.0,0.4178674966096878,0.0,0.0,1.0
