record_id,molecule_id,seed,tau,source_rmsd_raw,max_atom_displacement,finite,w_B,w_A,reference_rmsd_angstrom,source_rmsd_angstrom,proposal_v3d,raw_v3d,proposal_pb,sanitization,all_atoms_connected,raw_pb,proposal_xtb_hartree,raw_xtb_hartree,delta_e_kcal_mol,matched_success,num_atoms,seed_concentration,topology_validity,raw_displacement_rms,kabsch_source_rmsd
ditmc-test-small:s00001:r001339:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.06099202111363411,0.06099202111363412,0.12025424406697084,True,0.4712643027305603,0.5287356376647949,2.57303142130672,0.06099202111363412,False,False,False,True,False,False,,,,False,41,False,False,0.06099202111363412,0.06099202111363412
ditmc-test-small:s00000:r000007:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.059417225420475006,0.059417225420475006,0.13311737333558218,True,0.4712643027305603,0.5287356376647949,2.974366665195984,0.059417225420475006,False,False,False,True,False,False,,,,False,41,False,False,0.059417225420475006,0.059417225420475006
ditmc-test-small:s00001:r000114:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05885490030050278,0.05885490030050279,0.09333129108546506,True,0.4712643027305603,0.5287356376647949,2.285786220952841,0.05885490030050279,False,False,False,True,False,False,,,,False,41,False,False,0.05885490030050279,0.05885490030050279
ditmc-test-small:s00000:r003251:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05832204595208168,0.05832204595208167,0.13234669517565056,True,0.4712643027305603,0.5287356376647949,2.6442611838543786,0.05832204595208167,False,False,False,True,False,False,,,,False,41,False,False,0.05832204595208167,0.05832204595208167
ditmc-test-small:s00001:r000192:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05806436762213707,0.058064367622137084,0.1068667793576054,True,0.4712643027305603,0.5287356376647949,2.553626416541551,0.058064367622137084,False,False,False,True,False,False,,-65.601786310834,,False,41,False,False,0.058064367622137084,0.058064367622137084
ditmc-test-small:s00000:r002545:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05800720676779747,0.05800720676779748,0.11303246006109459,True,0.4712643027305603,0.5287356376647949,1.8523482900052994,0.05800720676779748,False,False,False,True,False,False,-15.163680877836,-13.005999219965,-1353.9656821900794,True,41,False,False,0.05800720676779748,0.05800720676779748
ditmc-test-small:s00001:r001433:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.0576871782541275,0.05768717825412749,0.10292889232822419,True,0.4712643027305603,0.5287356376647949,2.4567042035030706,0.05768717825412749,False,False,False,True,False,False,,-45.792719020928,,False,41,False,False,0.05768717825412749,0.05768717825412749
ditmc-test-small:s00001:r000114:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.056745853275060654,0.05674585327506065,0.11645559735996043,True,0.4712643325328827,0.5287356376647949,2.655075409786718,0.05674585327506065,False,False,False,True,False,False,,,,False,41,False,False,0.05674585327506065,0.05674585327506065
ditmc-test-small:s00000:r000560:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.056627996265888214,0.05662799626588819,0.10442391873038054,True,0.4712643027305603,0.5287356376647949,2.8266869179973515,0.05662799626588819,False,False,False,True,False,False,,,,False,41,False,False,0.05662799626588819,0.05662799626588819
ditmc-test-small:s00001:r000192:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05622586980462074,0.056225869804620715,0.15882053256900233,True,0.4712643027305603,0.5287356376647949,2.3688639206746442,0.056225869804620715,False,False,False,True,False,False,,,,False,41,False,False,0.056225869804620715,0.056225869804620715
ditmc-test-small:s00000:r001185:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.055785562843084335,0.055785562843084356,0.1110628329919789,True,0.4712643027305603,0.5287356376647949,3.0455674197978797,0.055785562843084356,False,False,False,True,False,False,,,,False,41,False,False,0.055785562843084356,0.055785562843084356
ditmc-test-small:s00001:r000203:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,331,0.05558514595031738,0.05558514595031738,0.11725125379048647,True,0.4712643027305603,0.5287356376647949,2.8398989124323544,0.05558514595031738,False,False,False,True,False,False,,,,False,41,False,False,0.05558514595031738,0.05558514595031738
ditmc-test-small:s00001:r000335:repeat1,ditmc-mol:fc5b40fc9d94e8905d89cfd3,331,0.054147012531757355,0.054147012531757355,0.29806434317479064,True,0.474333792924881,0.5256661772727966,2.6188512678918237,0.054147012531757355,False,False,True,True,True,True,-89.6652855309,-89.749753692235,53.00457148907954,True,59,False,True,0.054147012531757355,0.054147012531757355
ditmc-test-small:s00000:r001185:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.16472628712654114,0.16472628712654114,0.6548457762217664,True,0.4592589735984802,0.5407410860061646,2.9589563793218017,0.16472628712654114,False,False,False,True,False,False,,,,False,41,False,False,0.16472628712654114,0.16472628712654114
ditmc-test-small:s00000:r001899:repeat0,ditmc-mol:05bf880b3aae355576bc9b8b,353,0.1633402407169342,0.1633402407169342,0.6637313864019235,True,0.4626234173774719,0.5373765826225281,1.5369585651873952,0.1633402407169342,False,False,True,True,True,True,-58.325236697368,-56.805948135811,-953.3679661168484,True,35,False,True,0.1633402407169342,0.1633402407169342
ditmc-test-small:s00001:r000243:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.14868217706680298,0.14868217706680298,0.5984135658338133,True,0.4592589735984802,0.5407410860061646,3.0488838422489595,0.14868217706680298,False,False,False,True,False,False,,,,False,41,False,False,0.14868217706680298,0.14868217706680298
ditmc-test-small:s00001:r001289:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.1406623125076294,0.1406623125076294,0.5541501697043268,True,0.4592589735984802,0.5407410860061646,2.2933086815419537,0.1406623125076294,False,False,False,True,False,False,,177.297978336862,,False,41,False,False,0.1406623125076294,0.1406623125076294
ditmc-test-small:s00000:r002606:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.1270630806684494,0.1270630806684494,0.34250673260528375,True,0.4592589735984802,0.5407410860061646,2.4703287567671595,0.1270630806684494,False,False,False,True,False,False,,45.816073245989,,False,41,False,False,0.1270630806684494,0.1270630806684494
ditmc-test-small:s00000:r002606:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.1241137906908989,0.12411379069089891,0.2352569579791026,True,0.4592589735984802,0.5407410860061646,2.395590970033346,0.12411379069089891,False,False,False,True,False,False,,100.770612835417,,False,41,False,False,0.12411379069089891,0.12411379069089891
ditmc-test-small:s00001:r000604:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.12406185269355774,0.12406185269355773,0.372196124193397,True,0.4592589735984802,0.5407410860061646,2.816685009033106,0.12406185269355773,False,False,False,True,False,False,,,,False,41,False,False,0.12406185269355773,0.12406185269355773
ditmc-test-small:s00001:r000832:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.12132658809423447,0.1213265880942345,0.24933881056703788,True,0.4592589735984802,0.5407410860061646,2.8471874200427902,0.1213265880942345,False,False,False,True,False,False,-24.275682980644,,,False,41,False,False,0.1213265880942345,0.1213265880942345
ditmc-test-small:s00001:r000466:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.11037424951791763,0.11037424951791765,0.31931674115676084,True,0.4592589735984802,0.5407410860061646,2.6393396789434367,0.11037424951791765,False,False,False,True,False,False,-59.382631286947,,,False,41,False,False,0.11037424951791765,0.11037424951791765
ditmc-test-small:s00000:r000007:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.10976794362068176,0.10976794362068179,0.3667760296138875,True,0.4592589735984802,0.5407410860061646,2.965391035419743,0.10976794362068179,False,False,False,True,False,False,,,,False,41,False,False,0.10976794362068179,0.10976794362068179
ditmc-test-small:s00000:r001754:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.10790858417749405,0.10790858417749406,0.27345707889568094,True,0.4592589735984802,0.5407410860061646,2.321475792735805,0.10790858417749406,False,False,False,True,False,False,,,,False,41,False,False,0.10790858417749406,0.10790858417749406
ditmc-test-small:s00001:r000692:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.10681420564651489,0.1068142056465149,0.32359559640006297,True,0.4592589735984802,0.5407410860061646,2.8967151916073566,0.1068142056465149,False,False,False,True,False,False,,,,False,41,False,False,0.1068142056465149,0.1068142056465149
ditmc-test-small:s00001:r000738:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.1037243977189064,0.10372439771890639,0.2856008913085782,True,0.4592589735984802,0.5407410860061646,2.75229555715002,0.10372439771890639,False,False,False,True,False,False,,-5.10354841885,,False,41,False,False,0.10372439771890639,0.10372439771890639
ditmc-test-small:s00001:r000203:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.10369041562080383,0.10369041562080385,0.23555850210233942,True,0.4592589735984802,0.5407410860061646,2.8232884160688974,0.10369041562080385,False,False,False,True,False,False,,,,False,41,False,False,0.10369041562080385,0.10369041562080385
ditmc-test-small:s00001:r000243:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.1020384281873703,0.10203842818737031,0.2699389886156794,True,0.4592589735984802,0.5407410860061646,3.029124879858512,0.10203842818737031,False,False,False,True,False,False,,,,False,41,False,False,0.10203842818737031,0.10203842818737031
ditmc-test-small:s00001:r000192:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.10070040822029114,0.10070040822029115,0.24512151187665834,True,0.4592589735984802,0.5407410860061646,2.5602697020934,0.10070040822029115,False,False,False,True,False,False,,-65.601786310834,,False,41,False,False,0.10070040822029115,0.10070040822029115
ditmc-test-small:s00000:r000439:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09770003706216812,0.09770003706216811,0.32647627725886696,True,0.4592589735984802,0.5407410860061646,3.1219536898293807,0.09770003706216811,False,False,False,True,False,False,,,,False,41,False,False,0.09770003706216811,0.09770003706216811
ditmc-test-small:s00000:r002545:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09755289554595947,0.09755289554595946,0.20439197014372504,True,0.4592589735984802,0.5407410860061646,2.6301361450744345,0.09755289554595946,False,False,False,True,False,False,,,,False,41,False,False,0.09755289554595946,0.09755289554595946
ditmc-test-small:s00001:r000203:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09721969813108444,0.09721969813108446,0.28798848354693407,True,0.4592589735984802,0.5407410860061646,2.8446707196647507,0.09721969813108446,False,False,False,True,False,False,-32.47583855488,,,False,41,False,False,0.09721969813108446,0.09721969813108446
ditmc-test-small:s00001:r000160:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09673874825239182,0.09673874825239183,0.2197682338967338,True,0.4592589735984802,0.5407410860061646,2.9159658783524436,0.09673874825239183,False,False,False,True,False,False,,,,False,41,False,False,0.09673874825239183,0.09673874825239183
ditmc-test-small:s00000:r000007:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09529092907905579,0.0952909290790558,0.21223030542074936,True,0.4592589735984802,0.5407410860061646,2.8801998359613425,0.0952909290790558,False,False,False,True,False,False,,,,False,41,False,False,0.0952909290790558,0.0952909290790558
ditmc-test-small:s00000:r001754:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09137380868196487,0.09137380868196486,0.22288991149828546,True,0.4592589735984802,0.5407410860061646,2.510681969024919,0.09137380868196486,False,False,False,True,False,False,,,,False,41,False,False,0.09137380868196486,0.09137380868196486
ditmc-test-small:s00000:r001335:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09100417792797089,0.09100417792797089,0.2333232222909987,True,0.4592589735984802,0.5407410860061646,2.62990962221913,0.09100417792797089,False,False,False,True,False,False,,,,False,41,False,False,0.09100417792797089,0.09100417792797089
ditmc-test-small:s00001:r001289:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09062127768993378,0.09062127768993379,0.19728333413222057,True,0.4592589735984802,0.5407410860061646,2.3401629706543967,0.09062127768993379,False,False,False,True,False,False,,,,False,41,False,False,0.09062127768993379,0.09062127768993379
ditmc-test-small:s00001:r001340:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.09040787816047668,0.09040787816047666,0.2494175358372177,True,0.4592589735984802,0.5407410860061646,2.60505206231721,0.09040787816047666,False,False,False,True,False,False,,,,False,41,False,False,0.09040787816047666,0.09040787816047666
ditmc-test-small:s00001:r001339:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08882202953100204,0.08882202953100203,0.19585606299226418,True,0.4592589735984802,0.5407410860061646,2.983905826311194,0.08882202953100203,False,False,False,True,False,False,,-46.902966335601,,False,41,False,False,0.08882202953100203,0.08882202953100203
ditmc-test-small:s00000:r000560:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08815516531467438,0.08815516531467438,0.21848534195581404,True,0.4592589735984802,0.5407410860061646,2.913582602520295,0.08815516531467438,False,False,False,True,False,False,,30.402117604983,,False,41,False,False,0.08815516531467438,0.08815516531467438
ditmc-test-small:s00001:r000192:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08758288621902466,0.08758288621902469,0.23586025982550013,True,0.4592589735984802,0.5407410860061646,2.3763717192330174,0.08758288621902469,False,False,False,True,False,False,,,,False,41,False,False,0.08758288621902469,0.08758288621902469
ditmc-test-small:s00001:r001433:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08733908832073212,0.08733908832073212,0.15494674329015656,True,0.4592589735984802,0.5407410860061646,2.4908878863877337,0.08733908832073212,False,False,False,True,False,False,,,,False,41,False,False,0.08733908832073212,0.08733908832073212
ditmc-test-small:s00000:r003251:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.0869922786951065,0.08699227869510649,0.18440601701631304,True,0.4592589735984802,0.5407410860061646,2.652162550950124,0.08699227869510649,False,False,False,True,False,False,,,,False,41,False,False,0.08699227869510649,0.08699227869510649
ditmc-test-small:s00000:r003251:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08640588819980621,0.08640588819980621,0.17245965506591446,True,0.4592589735984802,0.5407410860061646,2.442772064643558,0.08640588819980621,False,False,False,True,False,False,,,,False,41,False,False,0.08640588819980621,0.08640588819980621
ditmc-test-small:s00000:r000439:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08637101948261261,0.08637101948261261,0.17457945468935243,True,0.4592589735984802,0.5407410860061646,2.686660260863082,0.08637101948261261,False,False,False,True,False,False,,,,False,41,False,False,0.08637101948261261,0.08637101948261261
ditmc-test-small:s00001:r000738:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08627984672784805,0.08627984672784807,0.1917880170234763,True,0.4592589735984802,0.5407410860061646,2.755922947916417,0.08627984672784807,False,False,False,True,False,False,,,,False,41,False,False,0.08627984672784807,0.08627984672784807
ditmc-test-small:s00001:r001135:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08607260137796402,0.08607260137796403,0.19682516424873536,True,0.4592589735984802,0.5407410860061646,3.2336557880390298,0.08607260137796403,False,False,False,True,False,False,,,,False,41,False,False,0.08607260137796403,0.08607260137796403
ditmc-test-small:s00000:r001185:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08595677465200424,0.08595677465200423,0.1951484129917,True,0.4592589735984802,0.5407410860061646,3.0478140243365126,0.08595677465200423,False,False,False,True,False,False,,,,False,41,False,False,0.08595677465200423,0.08595677465200423
ditmc-test-small:s00001:r001340:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08550210297107697,0.08550210297107695,0.19609215452894854,True,0.4592589735984802,0.5407410860061646,2.561754978686254,0.08550210297107695,False,False,False,True,False,False,,,,False,41,False,False,0.08550210297107695,0.08550210297107695
ditmc-test-small:s00001:r000289:repeat0,ditmc-mol:27543c07a1096d39e7652042,353,0.08292419463396072,0.0829241946339607,0.40409415543428273,True,0.4745026230812073,0.5254973769187927,1.5113141378067019,0.0829241946339607,False,False,True,True,True,True,-65.503783529734,-61.808820303276,-2318.624430683998,True,37,False,True,0.0829241946339607,0.0829241946339607
ditmc-test-small:s00001:r000160:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08229346573352814,0.08229346573352814,0.1686206670989301,True,0.4592589735984802,0.5407410860061646,2.7664288044030276,0.08229346573352814,False,False,False,True,False,False,,,,False,41,False,False,0.08229346573352814,0.08229346573352814
ditmc-test-small:s00001:r000335:repeat1,ditmc-mol:fc5b40fc9d94e8905d89cfd3,353,0.08167234808206558,0.08167234808206558,0.44696250491202355,True,0.46083948016166687,0.5391605496406555,2.617360835068592,0.08167234808206558,False,False,True,True,True,True,-89.546778189751,-89.749753692235,127.36905079862588,True,59,False,True,0.08167234808206558,0.08167234808206558
ditmc-test-small:s00000:r001335:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08104483038187027,0.08104483038187027,0.1648865906174028,True,0.4592589735984802,0.5407410860061646,2.7750847007274935,0.08104483038187027,False,False,False,True,False,False,,,,False,41,False,False,0.08104483038187027,0.08104483038187027
ditmc-test-small:s00000:r003260:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.08094333112239838,0.08094333112239838,0.14403493612116544,True,0.4592589735984802,0.5407410860061646,2.907619207026541,0.08094333112239838,False,False,False,True,False,False,-42.40332140407,-35.873591683157,-4097.467262532281,True,41,False,False,0.08094333112239838,0.08094333112239838
ditmc-test-small:s00000:r003260:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07984882593154907,0.07984882593154907,0.15704034629325567,True,0.4592589735984802,0.5407410860061646,3.274404457407668,0.07984882593154907,False,False,False,True,False,False,,,,False,41,False,False,0.07984882593154907,0.07984882593154907
ditmc-test-small:s00001:r000692:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07976491749286652,0.07976491749286653,0.18391745542488053,True,0.4592589735984802,0.5407410860061646,2.622652607617818,0.07976491749286653,False,False,False,True,False,False,-33.392761270904,-32.551415825536,-527.9522378751732,True,41,False,False,0.07976491749286653,0.07976491749286653
ditmc-test-small:s00000:r002545:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07951294630765915,0.07951294630765915,0.16867434753450414,True,0.4592589735984802,0.5407410860061646,1.8578203019226323,0.07951294630765915,False,False,False,True,False,False,,-13.005999219965,,False,41,False,False,0.07951294630765915,0.07951294630765915
ditmc-test-small:s00000:r000560:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07851507514715195,0.07851507514715196,0.15747307084053408,True,0.4592589735984802,0.5407410860061646,2.827043527430955,0.07851507514715196,False,False,False,True,False,False,,,,False,41,False,False,0.07851507514715196,0.07851507514715196
ditmc-test-small:s00001:r000832:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07806020975112915,0.07806020975112915,0.20072490841809368,True,0.4592589735984802,0.5407410860061646,2.853232727860685,0.07806020975112915,False,False,False,True,False,False,,,,False,41,False,False,0.07806020975112915,0.07806020975112915
ditmc-test-small:s00000:r000727:repeat0,ditmc-mol:142149861a73744525379090,353,0.07803774625062943,0.07803774625062941,0.4138081906328067,True,0.4539215564727783,0.5460784435272217,2.4438439176467956,0.07803774625062941,False,False,False,True,True,False,-83.00491158404,-36.580117794745,-29131.997931278973,True,56,False,True,0.07803774625062941,0.07803774625062941
ditmc-test-small:s00001:r000114:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07782101631164551,0.07782101631164552,0.17624494060143192,True,0.4592589735984802,0.5407410860061646,2.6553125882615145,0.07782101631164552,False,False,False,True,False,False,,,,False,41,False,False,0.07782101631164552,0.07782101631164552
ditmc-test-small:s00001:r000466:repeat0,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.07757176458835602,0.07757176458835602,0.1502126124009668,True,0.4592589735984802,0.5407410860061646,2.615869129074838,0.07757176458835602,False,False,False,True,False,False,,,,False,41,False,False,0.07757176458835602,0.07757176458835602
ditmc-test-small:s00001:r001433:repeat1,ditmc-mol:f6e3ede6ad77b83f3733c9b6,353,0.0774337574839592,0.0774337574839592,0.16486437934699927,True,0.4592589735984802,0.5407410860061646,2.4601574946573748,0.0774337574839592,False,False,False,True,False,False,,-45.792719020928,,False,41,False,False,0.0774337574839592,0.0774337574839592
